population_id,container_id,container_name,prod_stage,environment,site,site_group,company,org_unit_id,org_unit_name,start_time,end_time,input_name,input_number,year_class,population_name,input_year,input_number_ext,fishgroup,inferred_supplier_code,inferred_month,inferred_year,inferred_year_class,candidate_batch_keys,stage_name,aquamind_stage,stage_source
C95780F6-D4BD-4842-B527-9CA495FA5ECF,D6802391-DDC1-416B-A4D4-AE822A705BC3,Temp,,,,,,AC865722-9C49-496E-99C2-B1899028C2EA,Temp,2024-05-01 16:04:50,2024-05-01 16:04:50,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
CC6A11C8-D0F8-48E9-B553-471FB53BDE41,CB5BE0D6-7BB3-473D-B952-ED9359A44C90,Temp,,,,,,92E3142B-0CD3-45FF-9729-13F19A2A21B3,Temp,2024-06-17 19:25:20,2024-06-17 19:25:20,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
CF5E7B47-A268-4E9B-BB33-B719E6359887,E41BB015-6BA1-4399-8729-390704747A2A,Temp,,,,,,93ED3E78-B27E-4055-A3CB-D1C425602805,Temp,2024-04-13 23:59:22,2024-04-13 23:59:22,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
D1074A6E-C2B6-4BA1-B0FC-18953F7957D1,8634ECF5-36DD-4148-95E0-741AEF907D14,Temp,,,,,,DC20FB93-9DB3-48F5-891A-8A0491765206,Temp,2024-05-23 11:56:07,2024-05-23 11:56:07,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
D5B1CC9C-7A3A-47BE-8C43-70A94AD39DA3,FC8C23EF-3594-4A7B-ADF0-BCD80356A63C,Temp,,,,,,B009EE4D-6359-4526-A8A4-2F9C3215DE5B,Temp,2024-04-11 14:33:29,2024-04-11 14:33:29,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
D648A9A3-4066-478D-B685-63C986366CF4,1CC5D3F6-17A7-496C-9B2D-EA7885E6A5EA,Temp,,,,,,19A7C31F-3729-4B45-8289-201B5092B8F4,Temp,2024-04-30 15:40:31,2024-04-30 15:40:31,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
D7D5BA75-2DFC-42B3-AF93-B49DBAEA25FF,0C065C75-73A3-4A78-9AF9-FB2AF23EC363,Temp,,,,,,934E16A7-0389-4F95-AFCC-2627A6271E29,Temp,2024-06-03 18:55:52,2024-06-03 18:55:52,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
D7F750E8-A4BB-4BD0-B7AD-B415DA1A9562,09453AB9-BEB7-451B-A077-2D7F5BD2A6AD,Temp,,,,,,F877B8D1-7EDD-4BDC-A3EF-E1E1B2A5A2D1,Temp,2024-03-08 18:25:15,2024-03-08 18:25:15,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
D8C75121-6A42-422E-B37A-60F1F1980CC0,2ED5EC27-9C77-4A15-B3DF-4B6201507E0E,Temp,,,,,,E3E0821F-506F-4E67-BFD0-3EA7CF4F1405,Temp,2024-04-23 23:07:47,2024-04-23 23:07:47,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
DB64E102-A8A4-4276-A49C-A047D078CB6A,8BC4A564-3F83-488D-81A7-DA7BA777CF57,Temp,,,,,,13BF8CD1-6762-40E2-8F4B-E65B229FB698,Temp,2024-03-09 20:29:37,2024-03-09 20:29:37,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
DD825A4B-C991-458C-9E60-AF8C4A391D94,B7EC13CE-BA8B-4248-B86C-B9DC9DC57038,Temp,,,,,,40C7B7A4-CE62-4808-9899-7951E358C83F,Temp,2024-02-19 15:29:44,2024-02-19 15:29:44,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
E6617099-FD1F-42E5-BF69-CDA4731F30EE,78A42BC9-91A1-49B7-84A2-465644DAB8DB,Temp,,,,,,6E7B8DC3-A731-48B5-8E16-D022209B1B7B,Temp,2024-03-22 14:40:10,2024-03-22 14:40:10,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
E768C605-F67B-43CB-BDE6-E3FDD97F24F5,CF323F82-C81D-4745-87C4-4A27816A73E6,Temp,,,,,,35115553-1841-43D6-A53C-3A3402212887,Temp,2024-05-01 22:29:16,2024-05-01 22:29:16,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
E7B6AD82-368E-4CD5-9E8C-800A6B7003A5,D8B8AA9B-A8E1-43DD-B5F7-C029C6CC2BCA,Temp,,,,,,C5535986-0C17-483A-AE5A-C72F1F9597DE,Temp,2024-05-01 22:29:16,2024-05-01 22:29:16,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
EA6000C1-AAD2-454B-AE2A-CCB4A2F87341,32BE5ACD-BEBF-4896-986E-0D8B153E2223,Temp,,,,,,F9797B3B-B30D-4F97-8B8B-82342D75335C,Temp,2024-06-19 14:43:09,2024-06-19 14:43:09,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
F0CAE777-C57A-4E42-BD65-9099D72D6B32,044F886B-5E34-416B-BFF9-581D20A40C48,Temp,,,,,,1BA314EC-D067-4108-8C1A-98503EFC7649,Temp,2024-06-19 16:43:09,2024-06-19 16:43:09,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
F1877305-BAB4-4736-B289-7302743FAB4C,8082CD78-A0DB-4F25-9C09-E178F946C697,Temp,,,,,,810AC822-E940-4D50-B428-7A54E8FDAA7D,Temp,2024-03-19 18:02:50,2024-03-19 18:02:50,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
F278B3F3-4F7B-4606-98EE-83C38B31DB94,D2917A96-2431-4EDC-8123-C688B6B12168,Temp,,,,,,3A0B4CB8-B9F5-4060-BBC1-E535CC462A70,Temp,2024-06-05 23:48:40,2024-06-05 23:48:40,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
F29584C9-C019-43D5-884F-DDACC3040806,272BB204-41FC-4631-ADCE-CB2BBBAA87A7,Temp,,,,,,2BD58529-7192-4277-92AD-E4610B49B93C,Temp,2024-04-24 22:28:42,2024-04-24 22:28:42,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
F5CBEF0A-7B76-413F-90AF-8E2ECD4DE02E,37144436-8794-4165-B61F-D28A4FAA5931,Temp,,,,,,9847584E-A3EC-4360-A05D-9D4914A526E6,Temp,2024-04-11 15:33:29,2024-04-11 15:33:29,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
F8D77AE3-A5CB-4C7D-9AC0-522D4BF062E5,4A28AEC6-14EF-4949-ABEE-2A7AA38A1E9E,Temp,,,,,,E70350B3-4A97-4EAC-B1F3-14F7CF251ADC,Temp,2024-06-11 18:07:19,2024-06-11 18:07:19,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
FADDF105-AE46-4435-AFAE-FF43A868F212,59257B9B-6FAB-433F-9A26-BB915747FE13,Temp,,,,,,9093F02F-0F57-4860-A570-123FA980F2D1,Temp,2024-05-31 23:30:43,2024-05-31 23:30:43,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
FCE4E462-8164-485C-BE95-6C990C734965,7FAE4D20-DA26-49F7-9622-6FFFEBDEFDF7,Temp,,,,,,D49B53BC-3D5F-43A3-B973-FEB9E6862F8D,Temp,2024-04-12 22:20:51,2024-04-12 22:20:51,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
FD3A059B-DCAE-4DF8-8ABD-4BB79B63CF07,7BCD353F-4036-4B04-855A-5AF687EBB2D7,Temp,,,,,,624859F8-8865-4E62-B9C6-8F4DA47292DE,Temp,2024-03-10 18:41:11,2024-03-10 18:41:11,,,,,,,,,,,2024,LHS FEB 23|2|2024;LHS FEB 23|2|2024;LHS FEB 23|2|2024,,,
