tag_id,tag_name,description,unit,min_eu,max_eu,parameter_hint,sensor_id,container_id,parameter_id,notes
0ad3d1a9-929b-4b20-aa5e-ff0616a77945,K012_X04_L03_K2.PV,Opstart vægt,,0.0,10.0,,,,,
9f762cda-69a2-4c52-88d7-08d500784ac8,K012_X04_L03_Q1A.PV,Frekvensomformer Kædebane,,0.0,10.0,,,,,
0b16ab8f-8feb-4a8b-b56d-fcfd5b12f1b1,K012_X04_L03_Q2A.PV,Frekvensomformer Rullebane,,0.0,10.0,,,,,
b54e49ff-a756-4eb1-8490-a626cc8f13b8,K012_X04_L03_S2.PV,Start,,0.0,10.0,,,,,
bedeb479-ba40-4245-a960-33946cd60d07,K012_X04_L03_S3.PV,Stop,,0.0,10.0,,,,,
1721cb98-7015-4397-bb1e-7cb8e8c0b315,K012_X04_M02_B1.PV,Fotocelle Kassestop 1,,0.0,10.0,,,,,
d0872283-d814-49a7-94ed-9132b46a4b95,K012_X04_M02_B2.PV,Fotocelle Start lim,,0.0,10.0,,,,,
ffb426d7-51a8-4be8-bd8a-fbeee69cd1fe,K012_X04_M02_B3.PV,Fotocelle Hent absorbent,,0.0,10.0,,,,,
6995389d-d463-4bcc-86e7-b6341853014f,K012_X04_M02_B4.PV,Fotocelle Klar til absorbent,,0.0,10.0,,,,,
6f3303db-7f1f-4e74-b79f-026585a8f605,K012_X04_M02_B5.PV,Absorbentkontrol,,0.0,10.0,,,,,
f7162efe-a325-4ce1-9c99-15c39a94bcd8,K012_X04_M02_B6.PV,Induktiv taster Øverste absorbent,,0.0,10.0,,,,,
1dc79a78-f470-42bd-84e7-bb6535a1ad0f,K012_X04_M03_B1.PV,Fotocelle Kassestop 1,,0.0,10.0,,,,,
ae325664-3cff-43a3-82ab-e9b48226089d,K012_X04_M03_B2.PV,Fotocelle Start lim,,0.0,10.0,,,,,
fcdae002-84cf-41a5-9756-7cfbbc20505f,K012_X04_M03_B3.PV,Fotocelle Hent absorbent,,0.0,10.0,,,,,
af14e77a-d87f-40ee-ac83-ab25fa1a1c0d,K012_X04_M03_B4.PV,Fotocelle Klar til absorbent,,0.0,10.0,,,,,
f6ba98b2-fe61-4731-a7cd-5c3cc5418c48,K012_X04_M03_B5.PV,Absorbentkontrol,,0.0,10.0,,,,,
4b0ed5c4-5dea-4071-8b01-64377a748b12,K012_X04_M03_B6.PV,Induktiv taster Øverste absorbent,,0.0,10.0,,,,,
6881eefb-edc1-4280-bc06-76463677918c,K012_X04_M04_B1.PV,Foto Kasse klar til løft,,0.0,10.0,,,,,
79ba65a8-cd77-4368-98a1-ed582a5b5cdf,K012_X04_M04_B10.PV,Sensor Elevator bundstilling,,0.0,10.0,,,,,
e129a3f2-4d36-4789-ab32-ead50c65fd9c,K012_X04_M04_B11.PV,Foto Kasser på elevator,,0.0,10.0,,,,,
f8a70032-e337-43b9-b698-1bdb665da0c7,K012_X04_M04_B12.PV,Foto Kasser i magasin,,0.0,10.0,,,,,
7a84206a-83d9-490c-b509-8246cf4b4da2,K012_X04_M04_B13.PV,Sensor udskubber fremme,,0.0,10.0,,,,,
1996f69c-f988-4dd7-aee6-f98ca1d2e552,K012_X04_M04_B14.PV,Sensor Uudskubber 0-stilling,,0.0,10.0,,,,,
d8381982-6660-404e-ba12-67839ec252f5,K012_X04_M04_B2.PV,Sensor Kasseløfter topstilling,,0.0,10.0,,,,,
bfa1b9c5-08d6-4e73-aafc-06b60563b41c,K012_X04_M04_B3.PV,Sensor Gribesektion 0-stilling,,0.0,10.0,,,,,
5f0ff463-ad35-4788-a9d1-ad5c18b5bf46,K012_X04_M04_B4.PV,Sensor Gribesektion fremme,,0.0,10.0,,,,,
0a7352d7-151b-4c23-a0e1-92322c2477cb,K012_X04_M04_B5.PV,Sensor Gribere bundstilling,,0.0,10.0,,,,,
995013fb-3aed-4e6b-ab74-61a383fb55a6,K012_X04_M04_B6.PV,Sensor Gribere topstilling,,0.0,10.0,,,,,
5250bc98-f1cc-4d6d-9a90-26d25a5cc64b,K012_X04_M04_B7.PV,Sensor Gribere åbnet,,0.0,10.0,,,,,
9321bd2d-6d3b-46f7-a0a2-486eb7832a2f,K012_X04_M04_B8.PV,Sensor Gribere lukket,,0.0,10.0,,,,,
38e62794-baac-4031-adb1-9c6534c766cb,K012_X04_M04_B9.PV,Sensor Elevator topstilling,,0.0,10.0,,,,,
217c6a8d-aa42-484e-93bf-a962beb5e3ed,K012_X04_M04_EM014_EM15_EM16.PV,Baner ind,,0.0,10.0,,,,,
fec20a6d-e264-4484-b82a-143428bf548f,K012_X04_M04_EM18.PV,Magasinbane,,0.0,10.0,,,,,
21d24351-000c-4eb1-863d-063874a9357a,K012_X04_M05_B1.PV,Foto Kasse klar til løft,,0.0,10.0,,,,,
d3d2ff73-d9f2-444f-bb71-32288c671bc2,K012_X04_M05_B10.PV,Sensor Elevator bundstilling,,0.0,10.0,,,,,
bbf92083-6ec2-4ed3-816a-90ed22ce3a59,K012_X04_M05_B11.PV,Foto Kasser på elevator,,0.0,10.0,,,,,
50ff3397-bb21-4d97-b0ca-9ab3a50e453e,K012_X04_M05_B12.PV,Foto Kasser i magasin,,0.0,10.0,,,,,
2d49e89b-0265-4674-8a09-b0d9596d98d8,K012_X04_M05_B13.PV,Sensor udskubber fremme,,0.0,10.0,,,,,
21119488-7cd5-4f09-9155-5002f1d3397b,K012_X04_M05_B14.PV,Sensor Uudskubber 0-stilling,,0.0,10.0,,,,,
15eb5ab0-a9e6-480e-9f78-7f8ddfe2075f,K012_X04_M05_B2.PV,Sensor Kasseløfter topstilling,,0.0,10.0,,,,,
59325c71-21cd-429a-a132-ffe218a2b90f,K012_X04_M05_B3.PV,Sensor Gribesektion 0-stilling,,0.0,10.0,,,,,
5d3a52fa-00c0-476b-a5de-f9c130592e76,K012_X04_M05_B4.PV,Sensor Gribesektion fremme,,0.0,10.0,,,,,
4d6bf6cc-39b2-406f-b7db-f18a874fc8db,K012_X04_M05_B5.PV,Sensor Gribere bundstilling,,0.0,10.0,,,,,
cbe8f026-c957-4ae2-98e9-76b72b9545c2,K012_X04_M05_B6.PV,Sensor Gribere topstilling,,0.0,10.0,,,,,
f3c9422a-cd86-4ee3-9e83-83932634fde1,K012_X04_M05_B7.PV,Sensor Gribere åbnet,,0.0,10.0,,,,,
ba7cd841-f6dd-4baf-9b13-597eee2baadd,K012_X04_M05_B8.PV,Sensor Gribere lukket,,0.0,10.0,,,,,
392a9c54-fd6c-45d9-9690-050f1f5399fb,K012_X04_M05_B9.PV,Sensor Elevator topstilling,,0.0,10.0,,,,,
459a6167-e8e9-45ee-9f4c-964d722b80c0,K012_X04_M05_EM014_EM15_EM16.PV,Baner ind,,0.0,10.0,,,,,
03973849-2110-4032-9a97-6daaa886ca3a,K012_X04_M05_EM18.PV,Magasinbane,,0.0,10.0,,,,,
21c0866f-7cf4-416b-9761-4a0c6a1a4402,K012_X04_M05_QC01.PV,sys Std Digital Input object,,0.0,10.0,,,,,
0dcb6c38-7b43-45f1-9092-f7fd509584ea,K012_Z11_V01_EF01.PV,Ventilator 1,,0.0,10.0,,,,,
5079292a-a5c0-403c-a594-d58da92b7b73,K012_Z11_V01_EF02.PV,Ventilator 2,,0.0,10.0,,,,,
f8891550-a5db-4ea4-8573-69d15b73cdc7,K012_Z11_V01_EF03.PV,Ventilator 3,,0.0,10.0,,,,,
b555fc7a-29ea-486a-807d-6b7c7201d50f,K012_Z11_V01_EF04.PV,Ventilator 4,,0.0,10.0,,,,,
da67a17f-05f9-4aff-a04a-89a23dfb29fc,K012_Z11_V01_RH01.PV,Rumfugtihed 1,,0.0,100.0,,,,,
333cb1ca-a830-4ba1-9385-e104912a8606,K012_Z11_V01_RH02.PV,Rumfugtihed 2,,0.0,100.0,,,,,
78d3e16e-c6a5-4f2f-9466-652fea11df2b,K012_Z11_V01_SX01.PV,Frekvensomformer 1,,0.0,100.0,,,,,
bc47edbb-088c-4238-92f8-270a10e01841,K012_Z11_V01_SX02.PV,Frekvensomformer 2,,0.0,100.0,,,,,
984d0097-36ce-458b-a4e9-52c5c93f38be,K012_Z11_V01_SX03.PV,Frekvensomformer 3,,0.0,100.0,,,,,
d7605fde-99e2-4262-810c-fa4cdc4a4228,K012_Z11_V01_SX04.PV,Frekvensomformer 4,,0.0,100.0,,,,,
9d85a832-6d63-4c65-b0ed-3df657803beb,K012_Z11_V01_TT01.PV,Rumtemperatur 1,,0.0,50.0,,,,,
8053a5fc-169f-401e-b9f2-00ccffd26a09,K012_Z11_V01_TT02.PV,Rumtemperatur 2,,0.0,50.0,,,,,
c7b0caff-b79d-419d-9629-730fec5ac5cc,K101_Z07_K01_EM01.PV,sys Std Motor object,,0.0,10.0,,,,,
b2db7d1a-7eab-445d-9d26-5f3f659a9fb9,K101_Z07_K01_Load.PV,sys Std Digital Input object,,0.0,10.0,,,,,
fee1ab54-f168-4a5a-a126-9ad193071a16,K101_Z07_K01_Local.PV,sys Std Digital Input object,,0.0,10.0,,,,,
6306520f-7326-40cf-8603-784881346eee,K101_Z07_K01_PT01.PV,Pressure actual value,,0.0,10.0,,,,,
8b7b0251-44d0-475f-b9b1-04963d91aba2,K101_Z07_K01_Ready.PV,sys Std Digital Input object,,0.0,10.0,,,,,
5ae926bc-2f95-4b0b-b234-0c87fab2b368,K101_Z07_K01_TT01.PV,Airend discharge temperature,,0.0,150.0,,,,,
de23abf1-ab60-4a4d-8d8c-9fcfcc569b75,K101_Z07_K02_EM01.PV,sys Std Motor object,,0.0,10.0,,,,,
66348769-eb63-41c6-9dce-b9051a160de2,K101_Z07_K02_Load.PV,sys Std Digital Input object,,0.0,10.0,,,,,
2cfdd4c8-89a7-459b-9039-e648f1677eec,K101_Z07_K02_Local.PV,sys Std Digital Input object,,0.0,10.0,,,,,
0dead68e-6e48-4ed3-aa9d-49ef4719512c,K101_Z07_K02_PT01.PV,Pressure actual value,,0.0,10.0,,,,,
3f0fa317-55d0-4bec-b99c-b8865ab2e79e,K101_Z07_K02_Ready.PV,sys Std Digital Input object,,0.0,10.0,,,,,
ebccf534-d526-4a10-b9f7-28062732b35c,K101_Z07_K02_TT01.PV,Airend discharge temperature,,0.0,100.0,,,,,
b2ef580a-09c4-46a6-b15a-4798f6c9f711,K101_Z07_K03_EM01.PV,sys Std Motor object,,0.0,10.0,,,,,
a8144bca-0105-408a-93e1-4f1b21589793,K101_Z07_K03_Load.PV,sys Std Digital Input object,,0.0,10.0,,,,,
498c28ed-0942-495c-8570-7580156a3850,K101_Z07_K03_Local.PV,sys Std Digital Input object,,0.0,10.0,,,,,
3c54934b-efed-47e6-bec7-305c475ff016,K101_Z07_K03_PT01.PV,Pressure actual value,,0.0,10.0,,,,,
051f7073-432c-4b57-975f-819b4b6fa837,K101_Z07_K03_Ready.PV,sys Std Digital Input object,,0.0,10.0,,,,,
792e2768-3353-4689-b89f-8605df761ab4,K101_Z07_K03_TT01.PV,Airend discharge temperature,,0.0,100.0,,,,,
2278ff5d-8b0a-4fa8-bcc7-b81c196b7e3b,K101_Z07_M01_OE.PV,Overall energy consumption of the compressors,,0.0,100.0,,,,,
e98347c3-591c-4f4f-9d08-5df13c8a8ece,K101_Z07_M01_OV.PV,Overall volume of the compressors,,0.0,100.0,,,,,
4a414017-1644-42d1-b2bc-b134287a7219,K101_Z07_M01_Overall_Energy.PV,Overall energy consumption of the compressors,,0.0,100.0,,,,,
41d7224e-082a-49c1-a980-34f05b9fee0a,K101_Z07_M01_Overall_Volume.PV,Overall volume of the compressors,,0.0,100.0,,,,,
0a20e5c6-55c0-48bd-a7a2-4d55f1035fce,K101_Z07_M01_P.PV,Current electrical power consumption of compressors,,0.0,100.0,,,,,
514fab9f-e2da-4cae-a241-24acfc7f2b0d,K101_Z07_M01_PR.PV,Specific power since last reset,,0.0,100.0,,,,,
646714c4-8dc3-4fa2-9d97-04b8f925a88a,K101_Z07_M01_PT01.PV,System pressure,,0.0,10.0,,,,,
02c88637-e143-4eb1-b7d2-ed4d2f49e2c6,K101_Z07_M01_Power.PV,Current electrical power consumption of compressors,,0.0,100.0,,,,,
5b0a17f4-641f-4ceb-b16a-97af3f3fe290,K101_Z07_M01_SP.PV,Current specific power,,0.0,100.0,,,,,
4227ac03-206d-4c75-8725-404f6e47706a,K101_Z07_M01_Specific_power.PV,Current specific power,,0.0,100.0,,,,,
f0a3c228-b35f-4b17-be90-c8570b097a8c,K101_Z07_M01_VP.PV,Current volumetric flow rate of compressors,,0.0,100.0,,,,,
5c322ce5-9c78-4528-bd5d-6d59be10a1af,K101_Z07_M01_Volume_Power.PV,Current volumetric flow rate of compressors,,0.0,100.0,,,,,
9b39872e-95d6-4a68-a709-28c6050546b7,K101_Z07_M01_Volumen.PV,Overall volume of the compressors,,0.0,100.0,,,,,
426effc5-11f8-4a54-8e4c-9f516152f0c7,K101_Z07_M01_power_Reset.PV,Specific power since last reset,,0.0,100.0,,,,,
daf71a29-21ec-428c-ba05-56c09cfb6616,K102_X02_M01_PU01.PV,sys Std Motor object,,0.0,10.0,,,,,
fdfbcb2a-bb2a-4c2a-a90f-8f9b4dfff64a,K102_X02_M02_PU01.PV,sys Std Motor object,,0.0,10.0,,,,,
daea7304-cd36-414e-91ac-60b271cbae39,K102_X02_M03_PU01.PV,sys Std Motor object,,0.0,10.0,,,,,
57af4bdf-a8c7-4112-8a02-e3d84f3fe1c6,K102_X02_M04_PU01.PV,sys Std Motor object,,0.0,10.0,,,,,
c7df9af4-89b7-48be-bcfa-65ade34cbab4,K102_X02_M05_PU01.PV,sys Std Motor object,,0.0,10.0,,,,,
2f303e92-8c0b-48de-9e1e-d3c9697298be,K102_X02_M06_PU01.PV,sys Std Motor object,,0.0,10.0,,,,,
935e5de9-6fdd-4f0c-89d8-1075e075ecae,K102_Z04_E01_SW01.PV,sys Std Digital Input object,,0.0,10.0,,,,,
9acff71e-d088-4a4c-acae-aff98a04c55b,K102_Z04_M01_PU01.PV,Vacuumpumpa 1,,0.0,10.0,,,,,
c2fb33d6-d409-4862-84ec-d6083984ddec,K102_Z04_M02_PU01.PV,Vacuumpumpa 2,,0.0,10.0,,,,,
ef7c0ce0-6ee3-42f8-9b20-fa2766abdbae,K102_Z04_M03_PU01.PV,Vacuumpumpa 3,,0.0,10.0,,,,,
1befc558-d0e1-49cd-82a8-4a25697480c5,K102_Z04_M04_PU01.PV,Vacuumpumpa 4,,0.0,10.0,,,,,
e1735647-2a75-46ec-acf6-02d36f479afb,K102_Z04_M05_PU01.PV,Vacuumpumpa 5,,0.0,10.0,,,,,
aa0736ce-0736-4715-9673-4bda8fc1bd6c,K189000_Z03_P01_FT01.PV,Flow til tangar,,0.0,50.0,,,,,
5f128e3a-4701-4884-9d4b-8895ef742dc3,K189000_Z03_P01_MA01.PV,Motor Ventilur,,0.0,100.0,,,,,
c5a6eea8-cd9e-40ad-b97d-954ff5b1f7b7,K189000_Z03_T01_LT01.PV,Niveau uppsamlingsbrunn,,-10.0,110.0,,,,,
4349d90c-5b5f-4a0c-a5f4-0d817501739b,K189000_Z05_P01_PU01.PV,Vatnpumpa 1,,0.0,10.0,,,,,
9c791d45-63a3-4096-a6cf-1dc9682c0046,K189000_Z05_P01_PU02.PV,Vatnpumpa 2,,0.0,10.0,,,,,
b529b586-53b0-4930-8bb3-1ff07eccf0ec,K189000_Z05_T01_CT01.PV,Redox PV,,-5.0,2005.0,,,,,
1dc03b12-1e7f-41a9-b3ac-8d228b8b1fc5,K189000_Z05_T01_LT01.PV,Blodvand 1,,-10.0,110.0,,,,,
347b3b29-1f37-4a36-a3dd-383d3ec697f1,K189000_Z05_T01_LT02.PV,Blodvand 2,,-10.0,110.0,,,,,
fc85ddba-29e9-4885-825c-9384a9038400,K189000_Z05_T01_LT03.PV,Blodvand 3,,-10.0,110.0,,,,,
5ba2b4de-c1d5-4842-8f03-bcf7be74daf8,K189000_Z05_T01_LT04.PV,Blodvand 4,,-10.0,110.0,,,,,
1c37400d-398c-4584-a5fa-f07fc12e8eda,K189000_Z05_T01_PU01.PV,Pumpa umrør,,0.0,10.0,,,,,
993c9926-9d19-4c67-88a1-f4c07c28b6f8,K189000_Z05_T01_SF01.PV,Redox PV,,-1.0,21.0,,,,,
3751ae94-6be7-4159-8578-ab02cac0ff96,K189000_Z05_T01_VE01.PV,Ventil áfylling,,0.0,10.0,,,,,
4dc2768a-8746-4d79-bcb1-556808092e8d,K189000_Z05_T01_VE02.PV,Ventil Klor,,0.0,10.0,,,,,
867865df-0ec1-4a19-b22a-615566c62ea0,K189000_Z05_T01_VE03.PV,Ventil Tømning,,0.0,10.0,,,,,
2da6fb89-dff2-476b-a7d1-1956743240e9,K189000_Z05_T01_VE04.PV,Ventil Umrør,,0.0,10.0,,,,,
23bb4329-52cf-4dfd-9587-c471684d841e,K189000_Z05_T01_VE05.PV,Ventil Máting,,0.0,10.0,,,,,
54c1f5cd-737f-43d5-8db6-0e9fb705db6c,K189000_Z05_T01_VE06.PV,Ventil Skoling,,0.0,10.0,,,,,
7442cdb6-4983-4fae-811e-84e4856668e9,K189000_Z05_T02_CT01.PV,Redox PV,,-5.0,2005.0,,,,,
f447d69c-fff3-427a-afbf-c7a678ff6897,K189000_Z05_T02_PU01.PV,Pumpa umrør,,0.0,10.0,,,,,
af5d5a1a-7ed5-4e50-9b84-15719911cc16,K189000_Z05_T02_SF01.PV,Redox PV,,-1.0,21.0,,,,,
41929bfc-c5ee-43aa-b345-8d31a698ed1e,K189000_Z05_T02_VE01.PV,Ventil áfylling,,0.0,10.0,,,,,
3c54c43e-b665-4d51-93eb-70554af7fcf0,K189000_Z05_T02_VE02.PV,Ventil Klor,,0.0,10.0,,,,,
a387596e-da3d-4e4b-a0ef-4bbeffb27b56,K189000_Z05_T02_VE03.PV,Ventil Tømning,,0.0,10.0,,,,,
52f2c032-110d-4689-acca-a1abaa6ad5d2,K189000_Z05_T02_VE04.PV,Ventil Umrør,,0.0,10.0,,,,,
776f32a7-da81-40e9-8508-bf7ac1a554ed,K189000_Z05_T02_VE05.PV,Ventil Máting,,0.0,10.0,,,,,
1f89bf67-5420-4dc8-a3e9-31bb7d6905ec,K189000_Z05_T02_VE06.PV,Ventil Skoling,,0.0,10.0,,,,,
81544061-d412-4044-ad54-827cb7399659,K189000_Z05_T03_CT01.PV,Redox PV,,-5.0,2005.0,,,,,
0cedbc8f-adc6-4e15-ad93-282f762311f8,K189000_Z05_T03_PU01.PV,Pumpa umrør,,0.0,10.0,,,,,
3b8be00d-f15f-48d8-a2cc-cfe831c0e38c,K189000_Z05_T03_SF01.PV,Redox PV,,-1.0,21.0,,,,,
ec372473-0f1c-405d-b384-ca145dee4f36,K189000_Z05_T03_VE01.PV,Ventil áfylling,,0.0,10.0,,,,,
1fe35167-0a54-4393-b87e-ebaa348d5569,K189000_Z05_T03_VE02.PV,Ventil Klor,,0.0,10.0,,,,,
e819c543-0fb5-462a-8a6e-68e8c05ab087,K189000_Z05_T03_VE03.PV,Ventil Tømning,,0.0,10.0,,,,,
6550fd9c-cf4b-4309-82de-6149f645b3e2,K189000_Z05_T03_VE04.PV,Ventil Umrør,,0.0,10.0,,,,,
51b2f6da-402d-434c-999a-ff2a93819145,K189000_Z05_T03_VE05.PV,Ventil Máting,,0.0,10.0,,,,,
36af253f-b423-4d57-846a-94750ddea144,K189000_Z05_T03_VE06.PV,Ventil Skoling,,0.0,10.0,,,,,
eae9e963-60a4-4b6e-83fa-b049733e482d,K189000_Z05_T04_CT01.PV,Redox PV,,-5.0,2005.0,,,,,
647dae2d-34aa-41ea-b00d-211f1e5a28b0,K189000_Z05_T04_PU01.PV,Pumpa umrør,,0.0,10.0,,,,,
f8fb5427-45d3-44d9-b8e9-1435fa918b30,K189000_Z05_T04_SF01.PV,Redox PV,,-1.0,21.0,,,,,
1618cc50-fff2-423a-b124-23a0442f31c5,K189000_Z05_T04_VE01.PV,Ventil áfylling,,0.0,10.0,,,,,
88fe1591-07fb-4eb2-9c34-8a0516837176,K189000_Z05_T04_VE02.PV,Ventil Klor,,0.0,10.0,,,,,
e6731316-6cc2-4865-bc01-ede736b99e7d,K189000_Z05_T04_VE03.PV,Ventil Tømning,,0.0,10.0,,,,,
3eb15b41-db01-4710-95a8-f1ca9bf9250f,K189000_Z05_T04_VE04.PV,Ventil Umrør,,0.0,10.0,,,,,
2d58c186-202d-4d56-a26e-2d7e2af7ec41,K189000_Z05_T04_VE05.PV,Ventil Máting,,0.0,10.0,,,,,
d573d2c0-ccbd-424a-8fbe-e09567d26dcb,K189000_Z05_T04_VE06.PV,Ventil Skoling,,0.0,10.0,,,,,
87f9fef4-6466-4f02-a1ff-6ebe7f0e3d65,K18900_Z03_T01_LT01.PV,Niveau uppsamlingsbrunn,,-10.0,110.0,,,,,
a017b384-6878-462d-b18a-1c170ae26031,K18900_Z05_T01_LT01.PV,Vatnstandur viðgerðart,,-10.0,110.0,,,,,
a9da8613-637b-4e85-93bd-bbd96e3ee753,K18900_Z05_T01_LT02.PV,Vatnstandur viðgerðart,,-10.0,110.0,,,,,
7c1f21a1-ec2c-4ce6-a86b-c97cea53fe54,K18900_Z05_T01_LT03.PV,Vatnstandur viðgerðart,,-10.0,110.0,,,,,
b276e2dd-f8f7-47d7-85d5-5a845356d062,K18900_Z05_T01_LT04.PV,Vatnstandur viðgerðart,,-10.0,110.0,,,,,
0ba286bf-f793-4642-8ee0-bd594c036f1d,K189022_Z20_L01_FT01.PV,UV Fersk vatn inn UV dose,,-10.0,210.0,,,,,
f9d4b34b-28b4-4514-92c2-2aa3beb566d4,K189022_Z20_L01_UV01.PV,UV dosa feskt vatn,,-10.0,1000.0,,,,,
8248eaa0-bb4e-4296-88f2-9b565afb3fc0,K189026_A01_C01_EM1.PV,Band 1,,0.0,10.0,,,,,
aad2cea0-b097-41d2-8992-dda8f782fd1f,K189026_A01_C02_EM1.PV,Band 2,,0.0,10.0,,,,,
ae6d6b01-03da-44e1-8f9a-2346b2f23eb1,K189026_A01_C03_EM1.PV,Band 3,,0.0,10.0,,,,,
bb21891e-5156-4d87-80b4-c113bb5d2a14,K189026_A01_C03_PC01.PV,Cylinder pos mod storakar,,0.0,10.0,,,,,
b954d4bb-8e09-417b-abd6-4f7b5acc3a8d,K189026_A01_C03_XS01.PV,Sensor 1 stórakar,,0.0,10.0,,,,,
03dd559e-aa05-43ca-81e0-ec55424b1c35,K189026_A01_C04_EM1.PV,Stóra kar,,0.0,10.0,,,,,
b257d1e9-0fb2-4bd8-920b-c26e9c67d14d,K189026_A01_C04_TT01.PV,Temperatur Stórakar 1,,-10.0,110.0,,,,,
8c029d1f-d408-4cd9-b3ed-2e3523fc8dd0,K189026_A01_C04_TT02.PV,Temperatur Stórakar 2,,-10.0,110.0,,,,,
0bc93800-c630-4bb4-9fcb-2b0afe44ccc9,K189026_A01_C04_TT03.PV,Temperatur Stórakar 3,,-10.0,110.0,,,,,
601ba15e-7070-4b0c-b069-0d9eac9ce304,K189026_A01_C04_XS01.PV,Sensor 1 stórakar,,0.0,10.0,,,,,
10ba0e07-6bae-4c25-94f0-7d98e9d25f84,K189026_A01_C04_XS02.PV,Sensor 2 stórakar,,0.0,10.0,,,,,
60dd122e-4239-4f2d-b9aa-1ab9826b5883,K189026_A01_C05_EM1.PV,Minna kar,,0.0,10.0,,,,,
8625d9f0-d2b6-4641-849a-3153029cea3a,K189026_A01_C05_TT01.PV,Temperatur minnakar 1,,-10.0,110.0,,,,,
30d4bea2-8b2e-4baa-b6b1-d7fa88f55d81,K189026_A01_C05_TT02.PV,Temperatur minnakar 2,,-10.0,110.0,,,,,
9248d915-8027-4de6-83b7-53f21148f97d,K189026_A01_C05_TT03.PV,Temperatur minnakar 3,,-10.0,110.0,,,,,
fcfe7236-ec3d-499a-bade-3cebbdf3fef4,K189026_A01_C05_XS01.PV,Sensor 1 lítlakar,,0.0,10.0,,,,,
1898132f-6b11-4182-a97b-b377cf700aae,K189026_A01_C05_XS02.PV,Sensor 2 lítlakar,,0.0,10.0,,,,,
c51aa86a-2cf1-45c0-bd9b-70c19d46cda0,K189026_A01_C06_EM1.PV,Band til kryvjimaskin,,0.0,10.0,,,,,
3c4ccf10-e6b9-4c62-8481-29f9f6efc048,K189026_A01_C07_EM1.PV,Bypass Band,,0.0,10.0,,,,,
7b9d07af-4117-4f94-81c7-7d74b56a33c9,K189026_A01_C08_EM1.PV,Band undir kryvjimaskin,,0.0,10.0,,,,,
6c0b435b-277f-4dfb-aa3f-0f5b6d8d3532,K189026_A01_C09_EM1.PV,Band til hondborð,,0.0,10.0,,,,,
e4c21ed1-7281-4b58-8775-868449f09bdb,K189026_A01_C0x_SUM01.PV,C04 + C05 FisketallStorakar,,-10.0,100010.0,,,,,
5bf8347e-0bb8-4399-8ed3-2d57f889def3,K189026_A01_C10_EM1.PV,Band frá kryvjimaskin,,0.0,10.0,,,,,
be35c57f-edac-4f97-b6cb-2ebbbb718449,K189026_A01_C11_EM1.PV,Band til vrakarur,,0.0,10.0,,,,,
02feecf0-271e-41ca-a17e-f6797d0812a7,K189026_C01_C01_EM1.PV,Band til strapex,,0.0,10.0,,,,,
6ae9347d-c2a8-4089-9046-3dc6fff04607,K189026_C01_C02_EM1.PV,Band fra strapex,,0.0,10.0,,,,,
a509b6be-facb-4532-b2bd-ed52fd9b7a97,K189026_C01_C03_EM1.PV,Bant til avskiping,,0.0,10.0,,,,,
9ced8ad8-f2ca-41de-9032-d47e0906944b,K189026_Z08_M01_EM01.PV,Skrue 1,,0.0,10.0,,,,,
62ff2696-c76c-452c-b6c1-1fcc68630e11,K189026_Z08_M01_EM02.PV,Skrue 2,,0.0,10.0,,,,,
ce27edde-ba17-40a6-a248-55dcac13b025,K189026_Z08_M01_EM03.PV,Skrue 3,,0.0,10.0,,,,,
c9977196-cc09-4df2-802d-da00a29a95f0,K189026_Z08_M01_EM04.PV,Skrue 4,,0.0,10.0,,,,,
9811e7cf-f020-45db-940c-b6456ab4493b,K189026_Z08_M01_EM05.PV,Skrue 5,,0.0,10.0,,,,,
11537c4d-57f4-454f-a353-c1f025abff28,K189026_Z08_M01_EM06.PV,Skrue 6,,0.0,10.0,,,,,
81e21ff6-5ffc-4906-bd5a-54a93cdbb2c6,K189026_Z08_M01_EM07.PV,Skrue 7,,0.0,10.0,,,,,
7f9c3ffc-64de-42e6-ad9e-931322434e17,K189026_Z08_M01_GM01.PV,Valsusett 1,,0.0,10.0,,,,,
4640d8eb-a025-4a12-8420-c8fa6e60d05e,K189026_Z08_M01_GM02.PV,Valsusett 2,,0.0,10.0,,,,,
c26942e5-3155-4e69-80a7-bc815a4a3b39,K189026_Z08_M01_GM03.PV,Valsusett 3,,0.0,10.0,,,,,
e9df0d8e-2a58-4772-8be3-0422412f42d8,K189027_E01_F01_TT01.PV,Temp. Kølirúm 1,,-10.0,110.0,,,,,
affe4ab6-1afc-4096-9b83-74862c2b30bd,K189027_E01_F01_TT02.PV,Temperatur Kølirúm 2,,-10.0,110.0,,,,,
7f605cc5-6750-4f27-8a5a-d94f125cbb49,K189032_Z05_L01_TT01.PV,Temperatur eftir Køling1,,-10.0,110.0,,,,,
ffb0d99c-efaf-4bc8-88cd-8b3f91e39b86,K189032_Z05_L01_TT02.PV,Temperatur eftir Køling,,-10.0,110.0,,,,,
ba5db0bb-a9e4-4a41-ab9e-6b1334a86b5f,K189035_Z05_L01_FT01.PV,Sjógvur inn,,-10.0,210.0,,,,,
7177a030-8966-4ccd-9bda-7ebe4237b6c1,K189035_Z05_L01_TT01.PV,Temperatur Sjógvur inn,,-10.0,110.0,,,,,
d6a9803b-338d-4ad6-9645-fbd25ca1eef3,K189035_Z05_L01_UV01.PV,UV dosa,,-10.0,1010.0,,,,,
