population_id,weight_g,source,as_of_date,weight_date,current_count,current_biomass_kg,sample_size,population_name,fishgroup,environment,batch_label,input_project_id,input_project_name,year_class
6D780A66-F415-4EDF-B672-DBAA196E169F,18.0,status,2026-02-04,2025-01-29,66491.0,1196.84,,Benchmark Gen. Juni 2024,242.0134,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
F36C3176-DDC8-4288-A999-DC842F2BA220,8.93,status,2026-02-04,2024-12-04,191497.0,1710.45,,Benchmark Gen. Juni 2024,242.0069,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
43C1E3E7-022A-4B59-8FA7-DD76ACF0CC52,465.0,status,2026-02-04,2025-07-31,57000.0,26505.0,,Benchmark Gen. Juni 2024,242.0243,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
3CC55E65-9B9C-422F-B0A8-DDF9504CC7D0,8.5,status,2026-02-04,2024-12-05,33719.0,286.612,,Benchmark Gen. Juni 2024,242.0084,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
6FE708A8-5599-4CB8-873B-DF0E1A450E82,42.83,status,2026-02-04,2025-02-05,315454.0,13512.2,,Benchmark Gen. Juni 2024,242.0085,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
CF14DF4F-DFE7-43A4-86F0-DF58DA4E26BA,,missing,2026-02-04,,,,,Benchmark Gen. Juni 2024,242.0312,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
2CB03A0A-0AA5-49BE-B7C7-E068AFD6AA01,9.5,status,2026-02-04,2024-12-04,48027.0,456.257,,Benchmark Gen. Juni 2024,242.0058,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
2C075863-40E6-4DB6-B2DF-E12C6AE6D471,9.18,status,2026-02-04,2025-01-24,221509.0,2032.41,,Benchmark Gen. Juni 2024,242.0122,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
D49A384F-F9A1-4336-A117-E2B647D1409B,0.1,status,2026-02-04,2024-09-04,87138.0,8.7138,,Benchmark Gen. Juni 2024,242.0011,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
62E90083-BC59-48E2-BFED-E34161A85238,46.0,status,2026-02-04,2025-03-26,6182.0,284.372,,Benchmark Gen. Juni 2024,242.0175,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
A788ED76-0931-47CA-A4E4-E35149A6E4CF,,missing,2026-02-04,,,,,Benchmark Gen. Juni 2024,242.0311,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
0AC0BB0E-350D-498D-AFD3-E41DDC923750,190.78,status,2026-02-04,2025-07-18,74247.0,14165.0,,Benchmark Gen. Juni 2024,242.0294,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
6B2944AF-445C-45AB-BBE0-E4A2A84EF620,46.47,status,2026-02-04,2025-05-09,42041.0,1953.8,,Benchmark Gen. Juni 2024,242.0218,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
7757FEE3-8AFD-4BA0-B47A-E4F8846F7CEA,60.0,status,2026-02-04,2025-03-26,5840.0,350.4,,Benchmark Gen. Juni 2024,242.0176,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
4EF9C934-B9AF-43A3-858A-E563F59C3DE6,14.65,status,2026-02-04,2025-02-10,224672.0,3290.76,,Benchmark Gen. Juni 2024,242.0130,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
750F0374-DDB0-4D64-8AAC-E581C2A44D0E,316.91,status,2026-02-04,2025-10-02,147143.0,46631.3,,Benchmark Gen. Juni 2024,242.0302,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
7BE8258B-BE71-408E-9FE3-E66432236015,171.81,status,2026-02-04,2025-05-15,86980.0,14943.8,,Benchmark Gen. Juni 2024,242.0239,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
A3FAD0B1-86E7-4AB4-AE29-E900ED0FB6BA,450.0,status,2026-02-04,2025-08-01,143393.0,64526.8,,Benchmark Gen. Juni 2024,242.0253,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
03C7997A-4319-4971-AF94-E97B4AB3D411,171.66,status,2026-02-04,2025-06-25,225977.0,38790.7,,Benchmark Gen. Juni 2024,242.0170,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
9A6A06A5-9269-40EF-8DB6-EA4F4F95FC62,496.73,status,2026-02-04,2025-10-31,112143.0,55705.1,,Benchmark Gen. Juni 2024,242.0312,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
4AC9C44C-7C74-4090-9FA8-EA940B089BC1,0.1,status,2026-02-04,2024-09-04,87607.0,8.7607,,Benchmark Gen. Juni 2024,242.0014,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
15D4A1DB-CB65-4C03-BF06-EAA484A013C8,24.91,status,2026-02-04,2025-01-30,332847.0,8291.93,,Benchmark Gen. Juni 2024,242.0137,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
0F5A5605-61F5-4757-B2D6-EAF3AAA48F5E,135.7,status,2026-02-04,2025-06-05,71540.0,9707.98,,Benchmark Gen. Juni 2024,242.0261,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
B5BF645F-C090-4DBF-A275-EAFAB176E87B,385.0,status,2026-02-04,2025-08-04,98260.0,37830.1,,Benchmark Gen. Juni 2024,242.0252,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
BB8CDCE0-C761-4320-9C33-EC8E796906EA,7.7,status,2026-02-04,2024-12-05,45881.0,353.284,,Benchmark Gen. Juni 2024,242.0077,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
854AF969-F553-473E-8B59-EDAD97E491C8,167.7,status,2026-02-04,2025-06-05,56649.0,9500.04,,Benchmark Gen. Juni 2024,242.0262,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
78AABADD-6044-499C-8AB9-EF13A3671466,85.0,status,2026-02-04,2025-05-22,28166.0,2394.11,,Benchmark Gen. Juni 2024,242.0201,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
75EC2139-99D1-4573-A728-F0747B73B283,177.41,status,2026-02-04,2025-08-14,94935.0,16842.0,,Benchmark Gen. Juni 2024,242.0310,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
AC752522-8EF6-4F86-90DC-F0F091622BE0,0.1,status,2026-02-04,2024-09-04,87663.0,8.7663,,Benchmark Gen. Juni 2024,242.0013,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
E478B802-76F9-42DF-A7E6-F20786FE3566,5.6,status,2026-02-04,2024-12-05,31796.0,178.058,,Benchmark Gen. Juni 2024,242.0086,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
3EA66EA7-C7A6-44E8-A6E5-F216EFEBB63B,66.47,status,2026-02-04,2025-03-28,76569.0,5089.55,,Benchmark Gen. Juni 2024,242.0180,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
4E9A6F22-7BED-4154-A5B8-F2AF488B8C69,62.69,status,2026-02-04,2025-05-12,77706.0,4871.28,,Benchmark Gen. Juni 2024,242.0220,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
162B1BC8-3FBE-4CE6-B8E0-F2C7F25A2CFD,5.67,status,2026-02-04,2024-12-05,109660.0,621.882,,Benchmark Gen. Juni 2024,242.0090,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
806AD20F-AE73-4BD6-A306-F35C19098795,10.19,status,2026-02-04,2025-01-27,222667.0,2268.59,,Benchmark Gen. Juni 2024,242.0126,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
5C7FD2C6-96D1-433A-8C42-F3687C068D96,97.0,status,2026-02-04,2025-05-06,27848.0,2701.26,,Benchmark Gen. Juni 2024,242.0210,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
A2C3D949-29C5-4513-8FFD-F37C93A4AACF,109.33,status,2026-02-04,2025-06-25,155467.0,16997.5,,Benchmark Gen. Juni 2024,242.0274,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
CFB3527C-02DC-4A74-B7BF-F4E7B92E5E7C,450.0,status,2026-02-04,2025-08-01,96755.0,43539.8,,Benchmark Gen. Juni 2024,242.0253,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
008A034B-A081-425A-B4F5-F5AF75C534EB,45.29,status,2026-02-04,2025-02-07,241281.0,10927.9,,Benchmark Gen. Juni 2024,242.0101,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
F737927D-0DC6-44B9-8389-F66685E3B384,595.0,status,2026-02-04,2025-07-31,34116.0,20299.0,,Benchmark Gen. Juni 2024,242.0250,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
C528DC3E-D76D-4FAC-958D-F78AA5BA716D,469.41,status,2026-02-04,2025-09-17,146641.0,68835.3,,Benchmark Gen. Juni 2024,242.0271,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
CF43F354-DE3D-4FE3-942F-F85E94AB5C41,547.36,status,2026-02-04,2025-09-16,142391.0,77938.8,,Benchmark Gen. Juni 2024,242.0272,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
C7A13014-DBF6-4149-AF50-F8BDFD6695CD,6.5,status,2026-02-04,2024-12-04,92423.0,600.75,,Benchmark Gen. Juni 2024,242.0052,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
BAEE231F-D7A2-4880-962B-F910C58AF8E5,44.69,status,2026-02-04,2025-03-03,141838.0,6338.24,,Benchmark Gen. Juni 2024,242.0161,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
700173A3-644F-4F41-A97E-F959EC4F28BE,105.19,status,2026-02-04,2025-05-12,202885.0,21340.6,,Benchmark Gen. Juni 2024,242.0222,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
9F707415-F549-4EEA-BC3F-F979756F632B,225.82,status,2026-02-04,2025-07-16,19908.0,4495.56,,Benchmark Gen. Juni 2024,242.0290,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
5C5EF14C-9504-4F24-B707-FA3EF5433B32,6.29,status,2026-02-04,2024-12-04,191784.0,1206.85,,Benchmark Gen. Juni 2024,242.0056,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
7809DE0D-7327-4B5B-8BE3-FB5CF16B7CE3,24.71,status,2026-02-04,2025-04-09,34771.0,859.187,,Benchmark Gen. Juni 2024,242.0202,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
6EF90E74-FAA0-42F5-A51F-FCB27460AC23,465.0,status,2026-02-04,2025-07-31,47556.0,22113.5,,Benchmark Gen. Juni 2024,242.0243,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
88FCBF33-CD94-4A33-AF96-FCEE45845E97,67.0,status,2026-02-04,2025-05-23,3936.0,263.712,,Benchmark Gen. Juni 2024,242.0205,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
D07F7BCE-58FA-40DC-942D-FD603A52B954,546.0,status,2026-02-04,2025-09-16,24250.0,13240.5,,Benchmark Gen. Juni 2024,242.0270,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
1D920C40-DD72-4D95-AC55-FE2D8A72A214,8.91,status,2026-02-04,2024-12-04,140720.0,1253.46,,Benchmark Gen. Juni 2024,242.0065,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
93ACDCCB-5BD7-4C6D-B663-FF82D46FD584,158.29,status,2026-02-04,2025-07-18,70576.0,11171.4,,Benchmark Gen. Juni 2024,242.0291,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
4BAE598F-9293-4FB6-B3E8-FFA2F8788237,63.34,status,2026-02-04,2025-03-24,178362.0,11296.8,,Benchmark Gen. Juni 2024,242.0174,FW,Benchmark Gen. Juni 2024,61088D52-8A7E-454B-96FC-7720B2244488,Benchmark Gen. Juni 2024,2024
77EF170B-065C-4D6B-97F1-004B1253D872,536.0,status,2026-02-04,2024-08-25,69235.0,37110.0,,07 S24 SF AUG 24 (JUN 23),241.0042,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
493D79BB-DC9E-4A2D-A07F-01F8676851B0,7622.62,status,2026-02-04,2025-10-07,67406.0,513810.0,,07 S24 SF AUG 24 (JUN 23),241.0070,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
FA381BEE-CDB4-4653-AB0C-0685DB2A5AAA,458.0,status,2026-02-04,2024-08-15,46451.0,21274.6,,09 S21 SF AUG 24 (JUN 23),241.0021,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
996E3DDF-A60E-4FB7-8E2A-069F803DC969,438.0,status,2026-02-04,2024-08-16,53466.0,23418.1,,10 S21 SF AUG 24 (MAI 23),241.0026,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
0B2D566C-AF97-4ED6-9BCF-073E590E5F12,471.0,status,2026-02-04,2024-08-07,39895.0,18790.5,,13 S24 SF AUG 24 (JUN 23),241.0012,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
712473C2-EF11-4A4A-B962-0A37A3EE2809,409.0,status,2026-02-04,2024-09-01,23490.0,9607.41,,02 S24 SF SEP 24 (JUN 23),241.0055,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
172D5A60-1581-4A3C-A609-0C4E970ACFA0,6529.12,status,2026-02-04,2025-09-25,42096.0,274850.0,,06 S24 SF AUG 24 (JUN 23),241.0035,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
178A714C-5B4C-405C-BBC3-12FA74323530,1776.67,status,2026-02-04,2025-01-10,63766.0,113291.0,,08 S24 SF AUG 24 (JUN 23),241.0051,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
14540E40-57A2-4F5B-8F92-14D8B7C50704,7862.37,status,2026-02-04,2025-09-15,36381.0,286041.0,,13 S24 SF AUG 24 (JUN 23),241.0010,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
F65CDB35-032A-499D-AA72-163F6FDEC3DE,418.0,status,2026-02-04,2024-08-24,32550.0,13605.9,,06 S24 SF AUG 24 (JUN 23),241.0033,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
3A948D11-D0EE-4F2D-9B52-1818556BBC46,509.39,status,2026-02-04,2024-08-26,90347.0,46022.2,,07 S24 SF AUG 24 (JUN 23),241.0046,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
FD81FAC0-129E-4FD3-BC4E-189B34DA08C3,7580.83,status,2026-02-04,2025-10-06,87589.0,663997.0,,07 S24 SF AUG 24 (JUN 23),241.0070,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A29B3D16-9390-4556-9FAA-1AD8A7E7C331,517.63,status,2026-02-04,2024-08-07,48676.0,25196.2,,13 S24 SF AUG 24 (JUN 23),241.0011,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
3A5CFFB9-380C-4DE0-A4DF-1B754BAF3703,536.0,status,2026-02-04,2024-08-26,24578.0,13173.8,,08 S24 SF AUG 24 (JUN 23),241.0048,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
CBD38CA6-6C6B-4D91-9318-1DAE0A5A6B8F,471.0,status,2026-02-04,2024-08-08,24250.0,11421.8,,14 S24 SF AUG 24 (JUN 23),241.0016,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
B27EE64A-E6ED-41E3-AF9A-1E5EFF965E71,434.0,status,2026-02-04,2024-08-08,51337.0,22280.3,,16 S24 SF AUG 24 (JUN 23),241.0019,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
AAFDCEB4-EB72-4F5B-94FB-1EDF71D4D1FF,7178.36,status,2026-02-04,2025-10-09,82135.0,589595.0,,02 S24 SF SEP 24 (JUN 23),241.0058,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
FB056918-977A-46BD-AB83-22FEE379E1B8,7166.37,status,2026-02-04,2025-08-09,29825.0,213737.0,,11 S24 SF AUG 24 (JUN 23),241.0005,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
93E95537-1E68-43B5-87C8-25CD16DAE308,536.0,status,2026-02-04,2024-08-26,32110.0,17211.0,,08 S24 SF AUG 24 (JUN 23),241.0049,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
E6CA1DF3-0EC3-442C-ACE1-29DDB9BDCB2C,6532.69,status,2026-02-04,2025-09-18,52997.0,346213.0,,04 S24 SF SEP 24 (JUN 23),241.0068,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
FBCB33C3-9450-461F-BF6F-2B206CC68F5C,350.0,status,2026-02-04,2024-08-16,32811.0,11483.9,,10 S21 SF AUG 24 (MAI 23),241.0028,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
513F6325-B8F4-45AB-87B6-2C7A908A6343,7114.54,status,2026-02-04,2025-10-11,41984.0,298697.0,,01 S24 SF SEP 24 (JUN 23),241.0066,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
B9C0AE47-C751-460C-94FC-2D8D09A333E8,6585.37,status,2026-02-04,2025-09-24,84837.0,558683.0,,06 S24 SF AUG 24 (JUN 23),241.0035,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
ABC54653-CCE3-4835-A05E-2FC32917A1C8,536.0,status,2026-02-04,2024-08-26,32770.0,17564.7,,08 S24 SF AUG 24 (JUN 23),241.0050,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
4BFE99F3-11E1-40DB-9767-3140B82251A2,7208.19,status,2026-02-04,2025-09-16,81929.0,590560.0,,10 S21 SF AUG 24 (MAI 23),241.0029,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
1B577700-0993-4643-85F2-39BE5CED7E8B,7178.36,status,2026-02-04,2025-10-10,61113.0,438691.0,,02 S24 SF SEP 24 (JUN 23),241.0058,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
D27890B2-4537-4949-84C9-3A517BE23DAA,396.0,status,2026-02-04,2024-09-03,44181.0,17495.7,,02 S24 SF SEP 24 (JUN 23),241.0061,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
F27AB93B-3CBF-4EC4-8CC4-46CFF2009AE2,7132.5,status,2026-02-04,2025-09-01,58952.0,420475.0,,14 S24 SF AUG 24 (JUN 23),241.0017,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A8440E01-95F5-44E3-ABBF-47701F9CCE2D,536.0,status,2026-02-04,2024-08-25,16385.0,8782.36,,07 S24 SF AUG 24 (JUN 23),241.0038,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
B1880569-F804-4097-94AB-489FCBAA96F1,608.0,status,2026-02-04,2024-08-06,31953.0,19427.4,,11 S24 SF AUG 24 (APR 23),241.0001,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
141AFE73-CFFD-44CF-8835-4D7EE91403FB,536.0,status,2026-02-04,2024-08-25,40963.0,21956.2,,07 S24 SF AUG 24 (JUN 23),241.0040,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
4CB133DC-5288-4051-88B3-4EF3C2EC3118,7289.06,status,2026-02-04,2025-09-02,34373.0,250547.0,,16 S24 SF AUG 24 (JUN 23),241.0018,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A26BF786-03C3-420C-9E0F-4FC7D9EDC2C8,536.0,status,2026-02-04,2024-08-25,28272.0,15153.8,,07 S24 SF AUG 24 (JUN 23),241.0041,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
855DB81D-2A68-406F-AC74-5155FDF1716E,7166.37,status,2026-02-04,2025-08-08,79652.0,570816.0,,11 S24 SF AUG 24 (JUN 23),241.0005,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
3404EAD7-99E2-4555-BEDD-56A7040FF991,7812.4,status,2026-02-04,2025-09-19,24152.0,188685.0,,09 S21 SF AUG 24 (MAI 23),241.0023,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
00868CF4-A73A-4C98-8643-577E200CA93C,608.0,status,2026-02-04,2024-08-06,56230.0,34187.8,,11 S24 SF AUG 24 (APR 23),241.0003,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
05F3D20E-AC71-4911-9415-5941871220EE,418.0,status,2026-02-04,2024-08-24,14363.0,6003.73,,06 S24 SF AUG 24 (JUN 23),241.0037,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
8AC192AA-F531-4E87-B35A-59771B057509,7812.41,status,2026-02-04,2025-09-19,86455.0,675422.0,,09 S21 SF AUG 24 (MAI 23),241.0023,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
A66CA02B-01CB-4C24-A2BB-5A1ED080B7B0,7552.99,status,2026-02-04,2025-10-08,86467.0,653084.0,,12 S21 SF AUG 24 (MAI 23),241.0031,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
263029EE-B1C4-486F-81B2-5A57AE6DB69C,1920.98,status,2026-02-04,2025-01-10,112730.0,216552.0,,07 S24 SF AUG 24 (JUN 23),241.0069,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
71EF6840-EA7A-4796-A131-5DD301D4DD5D,471.0,status,2026-02-04,2024-08-07,22715.0,10698.8,,13 S24 SF AUG 24 (JUN 23),241.0009,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
BB817274-306F-456B-8FEF-5F1C013871B2,471.0,status,2026-02-04,2024-08-06,9393.0,4424.1,,13 S24 SF AUG 24 (JUN 23),241.0007,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
D4419FF9-0EAE-4168-9327-5F22F5A1E881,506.0,status,2026-02-04,2024-09-01,11723.0,5931.84,,02 S24 SF SEP 24 (JUN 23),241.0052,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
56AB3DB3-56C2-43E1-A629-638D47D6B830,299.0,status,2026-02-04,2024-08-19,55357.0,16551.7,,12 S21 SF AUG 24 (MAI 23),241.0030,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
541F538B-5D13-4ECA-80B6-63EFC2FBCF46,7289.06,status,2026-02-04,2025-09-02,82395.0,600582.0,,16 S24 SF AUG 24 (JUN 23),241.0018,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
4F90E8EC-B1FD-46CB-A7D9-66F3DAF01C17,7178.34,status,2026-02-04,2025-10-09,21010.0,150817.0,,02 S24 SF SEP 24 (JUN 23),241.0058,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
7A781E91-C221-469B-86B1-67E0DBE19EF1,396.0,status,2026-02-04,2024-09-02,23630.0,9357.48,,02 S24 SF SEP 24 (JUN 23),241.0057,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
21AC4DCB-023A-49D6-98A6-69B3BFF8F1C0,7189.4,status,2026-02-04,2025-09-17,65693.0,472293.0,,10 S21 SF AUG 24 (MAI 23),241.0029,Sea,Summar 2024,433A6D50-7B57-4309-8D16-776C5D1DE1B5,Summar 2024,2024
