container_id,container_name,container_type,container_category,location_context,geography,station_name,hall_name,area_name,carrier_name,volume_m3,max_biomass_kg,hierarchy_role,parent_container_id,parent_container_name,active,source_container_id,source_official_id,source_org_unit_id
5967,E07,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Hall E2,,,1150.00,0.00,HOLDING,,,True,B64B9CB2-A0E0-442C-9A51-E943A338F71E,E2 Høll;03612,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
7070,E07-00124,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A07 Vestmanna,,9300.00,0.00,HOLDING,,,True,9C19855E-2841-4BAC-B522-D4131100D69D,,4480C32C-A46A-4E98-97A5-4B1EF86EDC48
2054,E070,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,C4A2E6B9-EB32-44C1-9A37-A149FA57CAD0,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2688,E071,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,36A78A0D-0220-46E1-8542-D411E846100D,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2872,E072,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,2502B822-36B7-4296-8B2F-9E86130EC8BF,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2548,E073,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,7B292E8C-B8E3-4B1E-BCBB-EA7C98945346,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2703,E074,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,6A59E5CB-E2A4-40D7-8390-E2AD4F45C977,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2760,E075,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CF2C2D29-EC35-4397-AE7E-414986150CF3,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2197,E076,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,E086A5DC-6A5C-418E-BC18-D49418571476,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2057,E077,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,43A249F6-E9F3-45F0-9685-A262541D55DB,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2050,E078,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,ED1751AB-275E-4CD4-9E63-A068E3373354,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1968,E079,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,F4274495-E2A1-42B1-B2EC-7A2EB06C040C,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
6069,E08,FishTalk Imported Tank,TANK,hall,Faroe Islands,S16 Glyvradalur,Hall E2,,,1150.00,0.00,HOLDING,,,True,25C6068A-E480-45C9-8CC2-AAE6F566354C,E2 Høll;03613,177EF0AA-AD78-4C14-B3AB-20AD0B2A0CE5
7056,E08-00123,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A07 Vestmanna,,9300.00,0.00,HOLDING,,,True,268C6CFE-8949-4E3F-AA68-53C970E7B2CD,,4480C32C-A46A-4E98-97A5-4B1EF86EDC48
2360,E080,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,A369B174-71A0-4E49-AB4A-BCA8E4C6023C,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2873,E081,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,F0D8F26D-F2ED-4391-8290-15F72651ED2D,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2886,E082,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,ED84FA1E-DF2F-4085-80A3-2FAEAF61C39D,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2035,E083,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,1886C062-1410-413A-8CE1-9827A3959311,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1819,E084,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,1267C4A6-9DB0-434A-ACEA-4695C152B524,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2428,E085,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CAFDA085-4DA0-4361-A011-2E2D91004DC3,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1952,E086,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,1F55CA84-2F90-4CF5-A0D1-75040F617FC1,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1652,E087,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,552113E0-5FBF-4A88-ABBE-07E145B36AC4,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1754,E088,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,7CB35E0E-97EF-4F8F-B304-2D4738E1E2F6,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2487,E089,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,2552E2FD-ACEC-4C49-93E9-8E35D03E681E,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
7108,E09-00122,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A07 Vestmanna,,9300.00,0.00,HOLDING,,,True,25F650F2-0F2E-4903-98AC-C6D822289E4D,,4480C32C-A46A-4E98-97A5-4B1EF86EDC48
1742,E090,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,C7162D98-4FFD-4FA0-A878-2713958A20F0,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1719,E091,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,9870319C-A96B-4C39-B72C-1E972C231D15,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2345,E092,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,EB64B39A-6BDE-4D6A-A00A-9FF4261C613E,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2300,E093,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,C158010A-7FD7-48B3-A0D9-FC5431D6D064,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2476,E094,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,F5B3AF90-118B-420E-A3F7-8298E8444BAA,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1746,E095,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,2E85612C-B759-495A-8DFC-2950E406BFB7,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2609,E096,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,3CC0FB8B-8285-4431-BB1A-511F85C6FE60,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2208,E097,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,7AE92ACE-DE16-4C5A-B50E-D8544B117B2D,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2220,E098,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,DC3B1EAE-254D-4627-911E-DD1D61CD067F,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2639,E099,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,FFB2E007-B698-4624-849C-FEB963062B50,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
636,E1,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,27EAA0F4-73A8-4DFC-A176-D1D0AE993F56,Uppistova 2;12041,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
6401,E1,FishTalk Imported Tank,TANK,hall,Faroe Islands,S21 Viðareiði,E,,,500.00,0.00,HOLDING,,,True,62EB4AB8-0AF7-4D9D-BDE4-F3A779254875,Høll E;02019,9AC96263-D89B-45C9-946A-E031E7CA2E28
1475,E10,FishTalk Imported Tank,TANK,hall,Faroe Islands,L01 Við Áir,Uppistova 2,,,0.00,0.00,HOLDING,,,True,7F59ED8B-AB44-4F9C-9090-ADC514F9C838,Uppistova 2;12050,F073CEA0-E6C7-4F7E-B0C0-BDB1ACB2347F
7092,E10-00121,FishTalk Imported Pen,PEN,area,Faroe Islands,,,A07 Vestmanna,,9300.00,0.00,HOLDING,,,True,326DFB07-7D2C-4B71-A56B-89DB71E3A585,,4480C32C-A46A-4E98-97A5-4B1EF86EDC48
2292,E100,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,DB5F6467-497C-49E2-AA4E-F9FE143E92F7,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2862,E101,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,6C2C3406-236D-4DE4-ACF8-F3336BE6BBDB,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2244,E102,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,19A710BB-ADE5-47C8-BF74-E493889EE819,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2335,E103,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,F61134AB-13BB-4047-9EA3-93BD781E2541,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1960,E104,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,3C6BB3BF-2983-488E-8D95-7799996FA49B,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1691,E105,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,46968A04-91E7-4519-A924-194F66C2199B,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1799,E106,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,F41AD54C-3C11-494F-8E6F-3FA309DE0195,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2564,E107,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,3E1DB7DD-91F3-4DEA-87A2-12A070AD7D07,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2301,E108,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,5BCDA845-77C7-41AC-82FC-FC6D6BC1E3F5,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2592,E109,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,C2F12C8C-E88A-4EE4-AC62-316A5C2172D9,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2040,E110,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,D426AA27-19C1-435A-9C9F-9AD6ABF41A7B,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2078,E111,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,0012A6BE-B4EC-453B-9D97-AA6A96E9281E,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2875,E112,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,1140C17E-834D-47FE-ABF1-7B4E8C3FBD2F,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2606,E113,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,152D4998-9D5F-476D-863F-4D7AC3484C52,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1868,E114,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,6F113F7B-9917-46F2-856A-58D829C8B2D7,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2387,E115,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,6825D912-08DC-46BC-91A2-E221C06E9BC7,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1641,E116,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,07BEE8C7-1D3C-4A10-BFC0-030D3A9BE266,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2672,E117,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,B1983C43-7233-46BA-AD1F-BCA81CDAFC7E,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2146,E118,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CE723E3B-5ECE-40D5-BB61-C2221F9580AA,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2874,E119,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,A0C5B1B0-ACF7-47B6-B887-16816B6E0302,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1711,E120,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,90BEE883-10A6-43C0-B0AB-1D67A0DD8547,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1981,E121,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,F54614BB-8C8C-416D-B7EC-7E30AB03C0DA,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2274,E122,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CC2BA5F7-2E73-4937-B2FC-F1EC017DAF41,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2767,E123,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,FCF6C21B-3768-4810-824C-4C00ABF40E21,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2380,E124,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,23EA0485-152B-4F42-BD5D-D82F9B0AE872,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2867,E125,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,A1E563B7-10AB-4562-AF4D-E4E7369E1D37,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2884,E126,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CB9C7B57-189C-49A6-BF2E-5D86F6C60016,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2307,E127,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,C3C5C006-1954-470E-A143-FE7446D6F87A,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2150,E128,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,E9DDC163-C0CF-4549-A5C5-C3AC4BA637A2,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2127,E129,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,87B60177-F569-428E-B468-BAE76F264E02,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2359,E130,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,ED40D340-F7A3-4D94-AAF4-BA43F4F32B67,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2169,E131,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,0262C4F8-8F3D-45FD-820B-CBBBC09082E9,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1696,E132,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,4BF25259-CCA0-43FB-A3AE-19ACADA96E1C,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1702,E133,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,316B7590-0867-4F7B-B41F-1B28159ECC6E,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1859,E134,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CBE3D6F7-5060-4F4F-8C81-551D4EE7BDA9,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2484,E135,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,6024D342-4AFE-4D48-A64A-8B26708A2559,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2478,E136,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,A2F01F40-1BE1-44F3-A99E-83E2D6BD5F3C,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2140,E137,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,21F6A9B7-07E1-4682-8336-C0192A9C0602,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1802,E138,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,FAC1567F-114D-44A0-8047-40371330D603,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2740,E139,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,413746F0-81E7-4AC8-9FF6-21E183B07024,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1688,E140,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,6EE26205-0D34-4758-8859-189B1568C025,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2709,E141,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,88B7C6BA-901C-4B50-A7A3-EA40F3904BE1,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2876,E142,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,AB880EEF-1299-4EB8-BAC5-18BDD85AE054,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1982,E143,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CA2CDDDA-806B-4690-86DE-7EC730765A3A,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2124,E144,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,A45486B0-3082-463B-B788-BA313D4F862B,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2547,E145,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,18CABCD7-4D7E-4787-93D6-E8D7FAE7892B,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2540,E146,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,BC76C87E-65CF-4A9E-BD94-E3FB3EB66E62,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2579,E147,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,6C2608E5-8569-4A21-B070-277DFD617A2D,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2878,E148,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,BAF8C1A5-C257-4A04-8926-0663DB683FE5,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2044,E149,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,ADF128F2-A562-448C-926B-9B95B5977C6B,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2443,E150,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,07782A56-AC07-43A8-BE34-5EAAD4741D9F,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1935,E151,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,2079A870-56D2-4EC7-9798-70D181203CAC,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2308,E152,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,11764E00-E7C2-4E0D-A5A7-FEF7E8DE2768,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2555,E153,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,88E5D6DF-2BFD-4E04-94C2-06A007B103F8,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2429,E154,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,B0FC5233-C9AE-4347-B66E-2ECF560D7BC2,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2786,E155,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,64C161D9-6885-4569-800E-70B97850D27B,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2339,E156,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,D631E06A-3DA2-4816-AE63-976B01FDA8D9,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2079,E157,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,31E9D809-1B02-4223-93E6-AAB418D16EFC,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2542,E158,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,B96E3B5D-DE87-4C95-8C41-E57682B4798C,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2790,E159,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,60BE9654-41D0-4759-A1EA-75A2886DE734,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2533,E160,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,F04C16C7-BA6E-4234-AEB7-D4DA94A3D456,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2865,E161,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,D8446135-21A5-4164-A738-ED031D223C28,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2270,E162,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,5139122D-9B7D-4E19-A04E-F025587E94BE,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2871,E163,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,C23B80C0-BEEF-475A-84F1-9756C70770DB,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1954,E164,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,AC8E6F3D-1A0D-46F5-A92D-757D323637C9,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2869,E165,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,44F6B117-CC1A-4BB0-A42F-960F9FDED747,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2880,E166,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,846AF7E2-BC6B-419B-9FD6-763FA91A86C1,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2042,E167,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,A0C5E7C8-4223-4BCB-B24F-9B0BA9C048F7,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2637,E168,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,B1B13491-2771-436E-99B2-FD0814E9ECB3,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2682,E169,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,5A45AF78-1D96-412C-B942-CBD2B2203A81,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1948,E170,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,445E5FBB-C17F-4F3E-88E4-74840860177D,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
1796,E171,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,8D664DBD-53D5-4CFD-ACD1-3E7C4354BF6D,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2207,E172,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,49560971-924E-46F3-8110-D847AC6A85D8,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2738,E173,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,018483C9-E107-4017-9605-20A6DE0C3133,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
2058,E174,FishTalk Imported Tank,TANK,hall,Scotland,BRS2 Langass,E,,,0.54,0.00,HOLDING,,,True,CBB861F3-0927-45D6-8F7B-A2DFBFE2B885,,ECBF9BA3-DFCB-496F-93E3-29FF2E73D090
