schema_name,table_name,column_name,data_type,is_nullable,char_max_length,numeric_precision,numeric_scale,column_default
dbo,StateSummaryHistory,SourceTag,nvarchar,YES,256,,,NULL
dbo,StateSummaryHistory,SourceServer,nvarchar,YES,256,,,NULL
dbo,StateSummaryHistory,wwCycleCount,int,YES,,10,0,NULL
dbo,StateSummaryHistory,wwResolution,int,YES,,10,0,NULL
dbo,StateSummaryHistory,wwTimeZone,nvarchar,NO,50,,,NULL
dbo,StateSummaryHistory,wwVersion,nvarchar,NO,30,,,NULL
dbo,StateSummaryHistory,wwTagKey,int,NO,,10,0,NULL
dbo,StateSummaryHistory,wwRetrievalMode,nvarchar,NO,16,,,NULL
dbo,StateSummaryHistory,wwMaxStates,int,YES,,10,0,NULL
dbo,StateSummaryHistory,LastDateTime,datetime2,NO,,,,NULL
dbo,StorageLocation,ShardId,uniqueidentifier,NO,,,,NULL
dbo,StorageLocation,StorageType,int,NO,,10,0,((0))
dbo,StorageLocation,Path,nvarchar,NO,255,,,NULL
dbo,StorageLocation,MaxMBSize,int,NO,,10,0,((0))
dbo,StorageLocation,MinMBThreshold,int,NO,,10,0,NULL
dbo,StorageLocation,MaxAgeThreshold,int,NO,,10,0,((0))
dbo,StorageLocation,Id,int,NO,,10,0,NULL
dbo,StorageLocation,Status,tinyint,YES,,3,0,((0))
dbo,StorageNode,StorageNodeKey,int,NO,,10,0,NULL
dbo,StorageNode,ComputerName,nvarchar,YES,128,,,NULL
dbo,StorageNode,Description,nvarchar,NO,1,,,NULL
dbo,StorageNode,DbStatus,int,NO,,10,0,NULL
dbo,StorageNode,DbModAcquisition,int,NO,,10,0,NULL
dbo,StorageNode,DbError,int,YES,,10,0,NULL
dbo,StorageNode,DbModStorage,int,NO,,10,0,NULL
dbo,StorageNode,DbModServer,int,NO,,10,0,NULL
dbo,StorageNode,DbModAll,int,NO,,10,0,NULL
dbo,StorageNode,DbRevision,int,NO,,10,0,NULL
dbo,StorageShard,ShardId,uniqueidentifier,NO,,,,NULL
dbo,StorageShard,ShardName,nvarchar,NO,255,,,NULL
dbo,StorageShard,Description,nvarchar,YES,512,,,(N'')
dbo,StorageShard,ComputerName,nvarchar,YES,255,,,NULL
dbo,StorageShard,BlockDuration,int,NO,,10,0,NULL
dbo,StorageShard,TimeUnitId,tinyint,NO,,3,0,NULL
dbo,StorageShard,TimeZoneId,smallint,YES,,5,0,NULL
dbo,StorageShard,AdjustToDST,tinyint,NO,,3,0,NULL
dbo,StorageShard,MaxSnapshotSize,int,NO,,10,0,NULL
dbo,StorageShard,CmdArgs,nvarchar,YES,4000,,,(N'')
dbo,StorageShard,CmdExtArgs,nvarchar,YES,4000,,,(N'')
dbo,StorageShard,Id,int,NO,,10,0,NULL
dbo,StorageShard,Status,tinyint,YES,,3,0,((1))
dbo,StorageType,StorageTypeId,int,NO,,10,0,((0))
dbo,StorageType,StorageTypeName,nvarchar,NO,255,,,NULL
dbo,StorageType,Description,nvarchar,YES,255,,,NULL
dbo,StringHistory,DateTime,datetime2,NO,,,,NULL
dbo,StringHistory,TagName,nvarchar,NO,256,,,NULL
dbo,StringHistory,Value,nvarchar,YES,512,,,NULL
dbo,StringHistory,Quality,tinyint,NO,,3,0,NULL
dbo,StringHistory,QualityDetail,int,YES,,10,0,NULL
dbo,StringHistory,OPCQuality,int,YES,,10,0,NULL
dbo,StringHistory,wwTagKey,int,NO,,10,0,NULL
dbo,StringHistory,wwRowCount,int,YES,,10,0,NULL
dbo,StringHistory,wwResolution,int,YES,,10,0,NULL
dbo,StringHistory,wwEdgeDetection,nvarchar,YES,16,,,NULL
dbo,StringHistory,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,StringHistory,wwTimeDeadband,int,YES,,10,0,NULL
dbo,StringHistory,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,StringHistory,wwVersion,nvarchar,YES,30,,,NULL
dbo,StringHistory,wwCycleCount,int,YES,,10,0,NULL
dbo,StringHistory,wwTimeStampRule,nvarchar,YES,20,,,NULL
dbo,StringHistory,wwQualityRule,nvarchar,YES,20,,,NULL
dbo,StringHistory,wwParameters,nvarchar,YES,128,,,NULL
dbo,StringLive,DateTime,datetime2,NO,,,,NULL
dbo,StringLive,TagName,nvarchar,NO,256,,,NULL
dbo,StringLive,Value,nvarchar,YES,512,,,NULL
dbo,StringLive,Quality,tinyint,NO,,3,0,NULL
dbo,StringLive,QualityDetail,int,YES,,10,0,NULL
dbo,StringLive,OPCQuality,int,YES,,10,0,NULL
dbo,StringLive,wwTagKey,int,NO,,10,0,NULL
dbo,StringLive,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,StringLive,wwTimeDeadband,int,YES,,10,0,NULL
dbo,StringLive,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,StringLive,wwParameters,nvarchar,YES,128,,,NULL
dbo,StringSnapshot,SnapshotTagKey,int,NO,,10,0,NULL
dbo,StringSnapshot,EventLogKey,int,NO,,10,0,NULL
dbo,StringSnapshot,Value,nvarchar,YES,512,,,NULL
dbo,StringSnapshot,Quality,tinyint,NO,,3,0,NULL
dbo,StringSnapshot,QualityDetail,int,YES,,10,0,NULL
dbo,StringTag,TagName,nvarchar,NO,256,,,NULL
dbo,StringTag,MaxLength,smallint,YES,,5,0,NULL
dbo,StringTag,DoubleByte,tinyint,YES,,3,0,NULL
dbo,StructureAttributes,StructureId,uniqueidentifier,NO,,,,NULL
dbo,StructureAttributes,AttributeName,nvarchar,NO,255,,,NULL
dbo,StructureAttributes,AttributeTypeKey,int,NO,,10,0,NULL
dbo,StructureAttributes,AttributeOrder,tinyint,NO,,3,0,NULL
dbo,StructureTag,TagName,nvarchar,NO,256,,,NULL
dbo,StructureTag,StructureId,uniqueidentifier,YES,,,,NULL
dbo,StructureType,StructureId,uniqueidentifier,NO,,,,(newsequentialid())
dbo,StructureType,StructureTypeName,nvarchar,NO,255,,,NULL
dbo,StructureType,Description,nvarchar,NO,512,,,NULL
dbo,SummaryData,LogKey,int,NO,,10,0,NULL
dbo,SummaryData,SumVarKey,int,NO,,10,0,NULL
dbo,SummaryData,Value,float,YES,,53,,NULL
dbo,SummaryData,Quality,tinyint,NO,,3,0,NULL
dbo,SummaryData,Modified,int,NO,,10,0,((0))
dbo,SummaryHistory,LogKey,int,NO,,10,0,NULL
dbo,SummaryHistory,OperationKey,int,NO,,10,0,NULL
dbo,SummaryHistory,SummaryDate,datetime2,NO,,,,NULL
dbo,SummaryHistory,SumDateTimeStamp,tinyint,YES,,3,0,NULL
dbo,SummaryHistory,SumDateCalcType,varchar,YES,3,,,NULL
dbo,SummaryHistory,SumDateDuration,real,YES,,24,,NULL
dbo,SummaryHistory,SumDateResolution,int,YES,,10,0,NULL
dbo,SummaryHistory,Status,tinyint,NO,,3,0,NULL
dbo,SummaryHistory,OperationStart,datetime2,YES,,,,NULL
dbo,SummaryHistory,OperationEnd,datetime2,YES,,,,NULL
dbo,SummaryOperation,OperationKey,int,NO,,10,0,NULL
dbo,SummaryOperation,TagName,nvarchar,NO,256,,,NULL
dbo,SummaryOperation,CalcType,char,NO,3,,,NULL
dbo,SummaryOperation,Description,nvarchar,YES,50,,,NULL
dbo,SummaryOperation,Duration,real,NO,,24,,((3600))
dbo,SummaryOperation,Resolution,int,NO,,10,0,((1000))
dbo,SummaryOperation,TimeStamp,tinyint,NO,,3,0,((1))
dbo,SummaryOperation,Frequency,nvarchar,YES,12,,,(NULL)
dbo,SummaryOperation,SourceType,varchar,YES,3,,,(N'DYN')
dbo,SummaryTagList,SumVarKey,int,NO,,10,0,NULL
dbo,SummaryTagList,TagName,nvarchar,NO,256,,,NULL
dbo,SummaryTagList,OperationKey,int,NO,,10,0,NULL
dbo,SummaryTagList,LowerLimit,float,YES,,53,,((-9999999))
dbo,SummaryTagList,UpperLimit,float,YES,,53,,((9999999))
dbo,SummaryTagList,Description,nvarchar,YES,50,,,NULL
dbo,SystemNameSpace,NameKey,int,YES,,10,0,NULL
dbo,SystemNameSpace,Type,int,NO,,10,0,NULL
dbo,SystemNameSpace,ParentKey,int,YES,,10,0,NULL
dbo,SystemNameSpace,Name,nvarchar,YES,290,,,NULL
dbo,SystemNameSpace,PKey,int,YES,,10,0,NULL
dbo,SystemParameter,Name,nvarchar,NO,50,,,NULL
dbo,SystemParameter,Value,sql_variant,YES,0,,,NULL
dbo,SystemParameter,Editable,bit,NO,,,,((0))
dbo,SystemParameter,Description,nvarchar,YES,255,,,NULL
dbo,SystemParameter,Status,tinyint,YES,,3,0,((0))
dbo,Tag,TagName,nvarchar,NO,256,,,NULL
dbo,Tag,IOServerKey,int,YES,,10,0,NULL
dbo,Tag,StorageNodeKey,int,NO,,10,0,NULL
dbo,Tag,wwTagKey,int,NO,,10,0,NULL
dbo,Tag,TopicKey,int,YES,,10,0,NULL
dbo,Tag,Description,nvarchar,YES,512,,,NULL
dbo,Tag,AcquisitionType,tinyint,NO,,3,0,NULL
dbo,Tag,StorageType,smallint,NO,,5,0,NULL
dbo,Tag,AcquisitionRate,int,NO,,10,0,NULL
dbo,Tag,StorageRate,int,NO,,10,0,NULL
dbo,Tag,ItemName,nvarchar,YES,256,,,NULL
dbo,Tag,TagType,int,NO,,10,0,NULL
dbo,Tag,TimeDeadband,int,YES,,10,0,NULL
dbo,Tag,DateCreated,datetime2,NO,,,,NULL
dbo,Tag,CreatedBy,nvarchar,NO,256,,,NULL
dbo,Tag,CurrentEditor,tinyint,NO,,3,0,NULL
dbo,Tag,Status,tinyint,YES,,3,0,NULL
dbo,Tag,ServerTimeStamp,bit,NO,,,,NULL
dbo,Tag,DeadbandType,smallint,NO,,5,0,NULL
dbo,Tag,CEVersion,tinyint,NO,,3,0,NULL
dbo,Tag,TagId,uniqueidentifier,NO,,,,NULL
dbo,Tag,ChannelStatus,tinyint,NO,,3,0,NULL
dbo,Tag,AIHistory,bit,NO,,,,NULL
dbo,Tag,ChangeVersion,timestamp,NO,,,,NULL
dbo,TagExtendedPropertyInfo,TagExtendedPropertyKey,int,NO,,10,0,NULL
dbo,TagExtendedPropertyInfo,TagName,nvarchar,NO,256,,,NULL
dbo,TagExtendedPropertyInfo,PropertyNameKey,int,YES,,10,0,NULL
dbo,TagExtendedPropertyInfo,PropertyName,nvarchar,NO,256,,,NULL
dbo,TagExtendedPropertyInfo,PropertyType,int,NO,,10,0,NULL
dbo,TagExtendedPropertyInfo,PropertyValue,sql_variant,NO,0,,,NULL
dbo,TagExtendedPropertyInfo,Facetable,bit,NO,,,,NULL
dbo,TagExtendedPropertyInfo,Searchable,bit,NO,,,,NULL
dbo,TagExtendedPropertyInfo,SubstringSearchable,bit,NO,,,,NULL
dbo,TagExtendedPropertyInfo,AttributeTypeName,nvarchar,NO,255,,,NULL
dbo,TagExtendedPropertyInfo,AttributeTypeValue,tinyint,NO,,3,0,NULL
dbo,TagExtendedPropertyInfo,ChangeVersion,timestamp,NO,,,,NULL
dbo,TagExtendedPropertyInfo,IsEditable,bit,NO,,,,NULL
dbo,TagExtendedPropertyName,PropertyNameKey,int,NO,,10,0,NULL
dbo,TagExtendedPropertyName,PropertyName,nvarchar,NO,256,,,NULL
dbo,TagExtendedPropertyName,PropertyType,int,NO,,10,0,NULL
dbo,TagExtendedPropertyName,Facetable,bit,NO,,,,((0))
dbo,TagExtendedPropertyName,Searchable,bit,NO,,,,((0))
dbo,TagExtendedPropertyName,SubstringSearchable,bit,NO,,,,((0))
dbo,TagExtendedPropertyName,IsEditable,bit,NO,,,,((0))
dbo,TagExtendedPropertyNameInfo,PropertyName,nvarchar,NO,256,,,NULL
dbo,TagExtendedPropertyNameInfo,PropertyType,int,NO,,10,0,NULL
dbo,TagExtendedPropertyNameInfo,Facetable,bit,NO,,,,NULL
dbo,TagExtendedPropertyNameInfo,Searchable,bit,NO,,,,NULL
dbo,TagExtendedPropertyNameInfo,SubstringSearchable,bit,NO,,,,NULL
dbo,TagExtendedPropertyNameInfo,AttributeTypeName,nvarchar,NO,255,,,NULL
dbo,TagExtendedPropertyNameInfo,AttributeTypeValue,tinyint,NO,,3,0,NULL
dbo,TagExtendedPropertyNameInfo,IsEditable,bit,NO,,,,NULL
dbo,TagGroup,GroupID,int,NO,,10,0,NULL
dbo,TagGroup,Description,nvarchar,YES,50,,,NULL
dbo,TagGroup,CreatedDate,datetime2,YES,,,,NULL
dbo,TagGroup,CreatedBy,nchar,YES,18,,,NULL
dbo,TagGroup,Type,int,YES,,10,0,NULL
dbo,TagHistory,TagId,uniqueidentifier,NO,,,,NULL
dbo,TagHistory,TagName,nvarchar,NO,256,,,NULL
dbo,TagHistory,Description,nvarchar,YES,512,,,(N'')
dbo,TagHistory,AcquisitionType,tinyint,NO,,3,0,((1))
dbo,TagHistory,StorageType,smallint,NO,,5,0,((2))
dbo,TagHistory,StorageRate,int,NO,,10,0,((10000))
dbo,TagHistory,TagType,int,NO,,10,0,NULL
dbo,TagHistory,TimeDeadband,int,YES,,10,0,((0))
dbo,TagHistory,DateCreated,datetime2,NO,,,,(getdate())
dbo,TagHistory,CreatedBy,nvarchar,NO,256,,,(suser_sname())
dbo,TagHistory,CurrentEditor,tinyint,NO,,3,0,((0))
dbo,TagHistory,ServerTimeStamp,bit,NO,,,,((0))
dbo,TagHistory,DeadbandType,smallint,NO,,5,0,((1))
dbo,TagHistory,ChannelStatus,tinyint,NO,,3,0,((1))
dbo,TagHistory,AIHistory,bit,NO,,,,((1))
dbo,TagHistory,Message0,nvarchar,YES,64,,,NULL
dbo,TagHistory,Message1,nvarchar,YES,64,,,NULL
dbo,TagHistory,Unit,nvarchar,YES,32,,,NULL
dbo,TagHistory,DefaultTagRate,int,YES,,10,0,NULL
dbo,TagHistory,IntegralDivisor,float,YES,,53,,NULL
dbo,TagHistory,MinEU,float,YES,,53,,NULL
dbo,TagHistory,MaxEU,float,YES,,53,,NULL
dbo,TagHistory,MinRaw,float,YES,,53,,NULL
dbo,TagHistory,MaxRaw,float,YES,,53,,NULL
dbo,TagHistory,Scaling,int,YES,,10,0,NULL
dbo,TagHistory,RawType,int,YES,,10,0,NULL
dbo,TagHistory,ValueDeadband,float,YES,,53,,NULL
dbo,TagHistory,IntegerSize,tinyint,YES,,3,0,NULL
dbo,TagHistory,SignedInteger,bit,YES,,,,NULL
dbo,TagHistory,RateDeadband,float,YES,,53,,NULL
dbo,TagHistory,InterpolationType,tinyint,YES,,3,0,NULL
dbo,TagHistory,RolloverValue,float,YES,,53,,NULL
dbo,TagHistory,MaxLength,smallint,YES,,5,0,NULL
dbo,TagHistory,DoubleByte,tinyint,YES,,3,0,NULL
dbo,TagHistory,StructureId,uniqueidentifier,YES,,,,NULL
dbo,TagHistory,SourceTag,nvarchar,YES,256,,,NULL
dbo,TagHistory,SourceServer,nvarchar,YES,255,,,NULL
dbo,TagHistory,SourceTagId,uniqueidentifier,YES,,,,NULL
dbo,TagHistory,ShardId,uniqueidentifier,NO,,,,('00000000-0000-0000-0000-000000000000')
dbo,TagRef,wwDomainTagKey,int,NO,,10,0,NULL
dbo,TagRef,wwTagKey,int,NO,,10,0,NULL
dbo,TagRef,ServerKey,int,NO,,10,0,NULL
dbo,TagRef,TagName,nvarchar,YES,256,,,NULL
dbo,TagRef,TagType,int,NO,,10,0,NULL
dbo,TagType,TagTypeKey,int,NO,,10,0,NULL
dbo,TagType,TagTypeName,nvarchar,YES,32,,,NULL
dbo,TimeDetectorDetail,TimeDetectorDetailKey,int,NO,,10,0,NULL
dbo,TimeDetectorDetail,FrequencyID,int,NO,,10,0,NULL
dbo,TimeDetectorDetail,TagName,nvarchar,NO,256,,,NULL
dbo,TimeDetectorDetail,Periodicity,int,YES,,10,0,((60))
dbo,TimeDetectorDetail,StartDateTime,datetime2,YES,,,,(getdate())
dbo,TimeDetectorDetail,RunTimeDay,tinyint,YES,,3,0,((1))
dbo,TimeDetectorDetail,RunTimeHour,tinyint,YES,,3,0,((0))
dbo,TimeDetectorDetail,RunTimeMin,tinyint,YES,,3,0,((0))
dbo,TimeDetectorDetailPendingDelete,TagName,nvarchar,NO,256,,,NULL
dbo,TimeDetectorDetailPendingDelete,FrequencyID,int,YES,,10,0,NULL
dbo,TimeDetectorDetailPendingDelete,Periodicity,int,YES,,10,0,NULL
dbo,TimeDetectorDetailPendingDelete,StartDateTime,datetime2,YES,,,,NULL
dbo,TimeDetectorDetailPendingDelete,RunTimeDay,tinyint,YES,,3,0,NULL
dbo,TimeDetectorDetailPendingDelete,RunTimeHour,tinyint,YES,,3,0,NULL
dbo,TimeDetectorDetailPendingDelete,RunTimeMin,tinyint,YES,,3,0,NULL
dbo,TimeUnit,Id,tinyint,NO,,3,0,NULL
dbo,TimeUnit,Name,nvarchar,NO,32,,,NULL
dbo,TimeZone,TimeZoneID,smallint,NO,,5,0,NULL
dbo,TimeZone,TimeZone,nvarchar,YES,100,,,(N'')
dbo,TimeZone,Description,nvarchar,YES,100,,,(N'')
dbo,TimeZone,Offset,smallint,NO,,5,0,((0))
dbo,TimeZone,RegistryName,nvarchar,YES,100,,,NULL
dbo,Topic,TopicKey,int,NO,,10,0,NULL
dbo,Topic,IOServerKey,int,NO,,10,0,NULL
dbo,Topic,StorageNodeKey,int,NO,,10,0,NULL
dbo,Topic,Name,nvarchar,NO,180,,,NULL
dbo,Topic,TimeOut,int,NO,,10,0,NULL
dbo,Topic,Status,tinyint,YES,,3,0,NULL
dbo,Topic,LateData,bit,NO,,,,NULL
dbo,Topic,IdleDuration,int,NO,,10,0,NULL
dbo,Topic,ProcessingInterval,int,NO,,10,0,NULL
dbo,TopicImportInfo,NodeKey,int,NO,,10,0,NULL
dbo,TopicImportInfo,DdeSourceKey,int,NO,,10,0,NULL
dbo,TopicImportInfo,SourceName,nchar,NO,50,,,(N'')
dbo,TopicImportInfo,ApplicationName,nchar,YES,50,,,NULL
dbo,TopicImportInfo,TopicName,nchar,NO,50,,,(N'')
dbo,TopicImportInfo,RequestInitialData,bit,NO,,,,((0))
dbo,TopicImportInfo,AlwaysAdvise,bit,NO,,,,((0))
dbo,TopicImportInfo,DefaultStorageRate,int,NO,,10,0,((0))
dbo,TopicImportInfo,DefaultStorageType,int,NO,,10,0,((1))
dbo,TopicImportInfo,TimeDeadband,int,NO,,10,0,((0))
dbo,TopicImportInfo,ValueDeadband,float,NO,,53,,((0))
dbo,TopicImportInfo,DeadbandType,tinyint,YES,,3,0,NULL
dbo,TopicImportInfo,Import,bit,NO,,,,((1))
dbo,TopicImportInfo,ProtocolType,tinyint,NO,,3,0,((2))
dbo,TopicImportInfo,IODriverKey,int,YES,,10,0,NULL
dbo,TopicImportInfo,RateDeadband,float,NO,,53,,((0))
dbo,UserDetail,UserKey,int,NO,,10,0,NULL
dbo,UserDetail,UserName,nvarchar,NO,128,,,NULL
dbo,UserDetail,AccessLevel,int,NO,,10,0,((1))
dbo,UserDetail,uid,int,NO,,10,0,NULL
dbo,UserDetail,gid,int,NO,,10,0,NULL
dbo,v_AlarmEventHistory2,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmEventHistory2,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmEventHistory2,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmEventHistory2,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistory2,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmEventHistory2,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmEventHistory2,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,Priority,int,NO,,10,0,NULL
dbo,v_AlarmEventHistory2,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmEventHistory2,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmEventHistory2,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmEventHistory2,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistory2,AlarmDuration,ntext,YES,1073741823,,,NULL
dbo,v_AlarmEventHistory2,User1,float,YES,,53,,NULL
dbo,v_AlarmEventHistory2,User2,float,YES,,53,,NULL
dbo,v_AlarmEventHistory2,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistory2,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmEventHistory2,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmEventHistory2,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmEventHistoryInternal2,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmEventHistoryInternal2,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmEventHistoryInternal2,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistoryInternal2,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmEventHistoryInternal2,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmEventHistoryInternal2,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,Priority,int,NO,,10,0,NULL
dbo,v_AlarmEventHistoryInternal2,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmEventHistoryInternal2,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmEventHistoryInternal2,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmEventHistoryInternal2,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmEventHistoryInternal2,AlarmDuration,ntext,YES,1073741823,,,NULL
dbo,v_AlarmEventHistoryInternal2,User1,float,YES,,53,,NULL
dbo,v_AlarmEventHistoryInternal2,User2,float,YES,,53,,NULL
dbo,v_AlarmEventHistoryInternal2,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmEventHistoryInternal2,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmEventHistoryInternal2,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmEventHistoryInternal2,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmHistory,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmHistory,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmHistory,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmHistory,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmHistory,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,Priority,int,NO,,10,0,NULL
dbo,v_AlarmHistory,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmHistory,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmHistory,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmHistory,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory,UnAckDuration,nvarchar,YES,17,,,NULL
dbo,v_AlarmHistory,User1,float,YES,,53,,NULL
dbo,v_AlarmHistory,User2,float,YES,,53,,NULL
dbo,v_AlarmHistory,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmHistory,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmHistory,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,EventStamp,datetime2,YES,,,,NULL
dbo,v_AlarmHistory2,AlarmState,nvarchar,YES,9,,,NULL
dbo,v_AlarmHistory2,TagName,nvarchar,YES,132,,,NULL
dbo,v_AlarmHistory2,Description,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory2,Area,nvarchar,YES,32,,,NULL
dbo,v_AlarmHistory2,Type,nvarchar,YES,6,,,NULL
dbo,v_AlarmHistory2,Value,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,CheckValue,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,Priority,int,NO,,10,0,NULL
dbo,v_AlarmHistory2,Category,nvarchar,YES,8,,,NULL
dbo,v_AlarmHistory2,Provider,nvarchar,YES,65,,,NULL
dbo,v_AlarmHistory2,Operator,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,DomainName,nvarchar,YES,155,,,NULL
dbo,v_AlarmHistory2,UserFullName,nvarchar,YES,255,,,NULL
dbo,v_AlarmHistory2,AlarmDuration,ntext,YES,1073741823,,,NULL
dbo,v_AlarmHistory2,User1,float,YES,,53,,NULL
dbo,v_AlarmHistory2,User2,float,YES,,53,,NULL
dbo,v_AlarmHistory2,User3,nvarchar,YES,131,,,NULL
dbo,v_AlarmHistory2,EventStampUTC,datetime2,NO,,,,NULL
dbo,v_AlarmHistory2,MilliSec,int,NO,,10,0,NULL
dbo,v_AlarmHistory2,OperatorNode,nvarchar,YES,131,,,NULL
dbo,v_AnalogHistory,DateTime,datetime2,NO,,,,NULL
dbo,v_AnalogHistory,TagName,nvarchar,NO,256,,,NULL
dbo,v_AnalogHistory,Value,float,YES,,53,,NULL
dbo,v_AnalogHistory,Quality,tinyint,NO,,3,0,NULL
dbo,v_AnalogHistory,QualityDetail,int,YES,,10,0,NULL
dbo,v_AnalogHistory,OPCQuality,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwTagKey,int,NO,,10,0,NULL
dbo,v_AnalogHistory,wwRowCount,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwResolution,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwEdgeDetection,nvarchar,YES,16,,,NULL
dbo,v_AnalogHistory,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_AnalogHistory,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwValueDeadband,float,YES,,53,,NULL
dbo,v_AnalogHistory,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_AnalogHistory,wwVersion,nvarchar,YES,30,,,NULL
dbo,v_AnalogHistory,wwCycleCount,int,YES,,10,0,NULL
dbo,v_AnalogHistory,wwTimeStampRule,nvarchar,YES,20,,,NULL
dbo,v_AnalogHistory,wwInterpolationType,nvarchar,YES,20,,,NULL
dbo,v_AnalogHistory,wwQualityRule,nvarchar,YES,20,,,NULL
dbo,v_AnalogHistory,wwParameters,nvarchar,YES,128,,,NULL
dbo,v_AnalogHistory,wwOption,nvarchar,YES,512,,,NULL
dbo,v_AnalogHistory,wwExpression,nvarchar,YES,512,,,NULL
dbo,v_AnalogHistory,wwUnit,nvarchar,YES,512,,,NULL
dbo,v_AnalogLive,DateTime,datetime2,NO,,,,NULL
dbo,v_AnalogLive,TagName,nvarchar,NO,256,,,NULL
dbo,v_AnalogLive,Value,float,YES,,53,,NULL
dbo,v_AnalogLive,Quality,tinyint,NO,,3,0,NULL
dbo,v_AnalogLive,QualityDetail,int,YES,,10,0,NULL
dbo,v_AnalogLive,OPCQuality,int,YES,,10,0,NULL
dbo,v_AnalogLive,wwTagKey,int,NO,,10,0,NULL
dbo,v_AnalogLive,wwRetrievalMode,nvarchar,YES,16,,,NULL
dbo,v_AnalogLive,wwTimeDeadband,int,YES,,10,0,NULL
dbo,v_AnalogLive,wwValueDeadband,float,YES,,53,,NULL
dbo,v_AnalogLive,wwTimeZone,nvarchar,YES,50,,,NULL
dbo,v_AnalogLive,wwParameters,nvarchar,YES,128,,,NULL
