schema_name,table_name,column_name,data_type,is_nullable,char_max_length,numeric_precision,numeric_scale,column_default
dbo,FishtalkWebLicensedSites,UserID,uniqueidentifier,YES,,,,NULL
dbo,FishTypes,FishTypesID,int,NO,,10,0,NULL
dbo,FishTypes,TextID,int,NO,,10,0,NULL
dbo,FishTypes,DefaultText,nvarchar,NO,-1,,,NULL
dbo,FishTypes,Active,bit,NO,,,,NULL
dbo,FishTypes,SystemDelivered,bit,NO,,,,NULL
dbo,FishTypes,FormalFishType,int,YES,,10,0,NULL
dbo,Folders,FolderID,uniqueidentifier,NO,,,,NULL
dbo,Folders,ParentFolderID,uniqueidentifier,YES,,,,NULL
dbo,Folders,FolderType,int,NO,,10,0,NULL
dbo,Folders,FolderName,nvarchar,NO,-1,,,NULL
dbo,Folders,FolderNameTextID,int,YES,,10,0,NULL
dbo,Folders,OwnerUserID,uniqueidentifier,NO,,,,NULL
dbo,FolderShares,FolderID,uniqueidentifier,NO,,,,NULL
dbo,FolderShares,ShareID,uniqueidentifier,NO,,,,NULL
dbo,FormSettings,UserID,uniqueidentifier,NO,,,,NULL
dbo,FormSettings,FormContextID,uniqueidentifier,NO,,,,NULL
dbo,FormSettings,Settings,nvarchar,NO,-1,,,NULL
dbo,GridLayoutAvailableOrganization,LayoutID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutAvailableOrganization,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutAvailableOrganization,GridLayoutAvailableOrganizationID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutAvailableSiteType,LayoutID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutAvailableSiteType,SiteType,int,NO,,10,0,NULL
dbo,GridLayoutAvailableSiteType,GridLayoutAvailableSiteTypeID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultItem,GridLayoutDefaultItemID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultItem,LayoutID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultItem,Priority,bit,NO,,,,NULL
dbo,GridLayoutDefaultItem,CreatedBy,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultItem,ModifiedBy,uniqueidentifier,YES,,,,NULL
dbo,GridLayoutDefaultOrganization,GridLayoutDefaultItemID,uniqueidentifier,YES,,,,NULL
dbo,GridLayoutDefaultOrganization,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultOrganization,GridLayoutDefaultOrganizationID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultSiteType,GridLayoutDefaultItemID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultSiteType,SiteType,int,NO,,10,0,NULL
dbo,GridLayoutDefaultSiteType,GridLayoutDefaultSiteTypeID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultUser,GridLayoutDefaultItemID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultUser,UserID,uniqueidentifier,NO,,,,NULL
dbo,GridLayoutDefaultUser,GridLayoutDefaultUserID,uniqueidentifier,NO,,,,NULL
dbo,GridLayouts,LayoutID,uniqueidentifier,NO,,,,NULL
dbo,GridLayouts,GridID,uniqueidentifier,NO,,,,NULL
dbo,GridLayouts,UserID,uniqueidentifier,NO,,,,NULL
dbo,GridLayouts,LayoutName,nvarchar,NO,50,,,NULL
dbo,GridLayouts,LayoutData,nvarchar,NO,-1,,,NULL
dbo,GridLayouts,Shared,bit,NO,,,,NULL
dbo,GridLayouts,LastEditedBy,uniqueidentifier,YES,,,,NULL
dbo,GridLayouts,TempGridID,uniqueidentifier,YES,,,,NULL
dbo,GridLayouts,LastEditedByTemp,nvarchar,YES,200,,,NULL
dbo,GroupShares,ShareID,uniqueidentifier,NO,,,,NULL
dbo,GroupShares,GroupID,uniqueidentifier,NO,,,,NULL
dbo,GroupShares,AllowWrite,bit,NO,,,,NULL
dbo,GrowthModels,GrowthModelID,uniqueidentifier,NO,,,,NULL
dbo,GrowthModels,Comment,nvarchar,YES,-1,,,NULL
dbo,GrowthModels,CommentTextID,int,YES,,10,0,NULL
dbo,GrowthModels,UseFCRTemp,bit,NO,,,,NULL
dbo,GrowthModels,GrowthModelType,int,NO,,10,0,NULL
dbo,GrowthModels,LowLimit,float,NO,,53,,NULL
dbo,GrowthModels,HighLimit,float,NO,,53,,NULL
dbo,GrowthModels,Native,bit,NO,,,,NULL
dbo,GrowthModels,FCRModelType,int,NO,,10,0,NULL
dbo,GrowthModels,UseSFROverrides,bit,NO,,,,NULL
dbo,GrowthModels,GrowthReductionType,int,NO,,10,0,NULL
dbo,GrowthModels,SystemDelivered,bit,NO,,,,NULL
dbo,GrowthModels,OxygenSaturationTableID,uniqueidentifier,YES,,,,NULL
dbo,GrowthModels,Active,bit,NO,,,,NULL
dbo,GrowthReduction,GrowthModelID,uniqueidentifier,NO,,,,NULL
dbo,GrowthReduction,TimeSinceFeeding,float,NO,,53,,NULL
dbo,GrowthReduction,AccReductionRate,float,NO,,53,,NULL
dbo,HarvestCauses,HarvestCausesID,int,NO,,10,0,NULL
dbo,HarvestCauses,TextID,int,NO,,10,0,NULL
dbo,HarvestCauses,DefaultText,nvarchar,NO,-1,,,NULL
dbo,HarvestCauses,Active,bit,NO,,,,NULL
dbo,HarvestCauses,SystemDelivered,bit,NO,,,,NULL
dbo,HarvestCondition,TextID,int,NO,,10,0,NULL
dbo,HarvestCondition,DefaultText,nvarchar,NO,-1,,,NULL
dbo,HarvestCondition,HarvestConditionID,int,NO,,10,0,NULL
dbo,HarvestCondition,Active,bit,NO,,,,NULL
dbo,HarvestCondition,SystemDelivered,bit,NO,,,,NULL
dbo,HarvestCondition,FDHarvestConditionID,int,YES,,10,0,NULL
dbo,HarvestConditionTable,HarvestConditionTableID,uniqueidentifier,NO,,,,NULL
dbo,HarvestConditionTable,DefaultText,nvarchar,NO,-1,,,NULL
dbo,HarvestConditionTable,TextID,int,NO,,10,0,NULL
dbo,HarvestConditionTable,Description,nvarchar,YES,-1,,,NULL
dbo,HarvestConditionTableSpecies,HarvestConditionTableID,uniqueidentifier,NO,,,,NULL
dbo,HarvestConditionTableSpecies,SpeciesID,int,NO,,10,0,NULL
dbo,HarvestLoss,HarvestLoss,float,NO,,53,,NULL
dbo,HarvestLoss,HarvestConditionTableID,uniqueidentifier,NO,,,,NULL
dbo,HarvestLoss,HarvestConditionID,int,NO,,10,0,NULL
dbo,HarvestLoss,HarvestLossTypeID,int,NO,,10,0,NULL
dbo,HarvestLossType,TextID,int,NO,,10,0,NULL
dbo,HarvestLossType,DefaultText,nvarchar,NO,-1,,,NULL
dbo,HarvestLossType,HarvestLossTypeID,int,NO,,10,0,NULL
dbo,HarvestLossType,Active,bit,NO,,,,NULL
dbo,HarvestLossType,SystemDelivered,bit,NO,,,,NULL
dbo,HarvestPlantAssignment,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPlantAssignment,HarvestPlantID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPlantAssignment,FromDate,datetime,NO,,,,NULL
dbo,HarvestPrognosis,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPrognosis,Date,datetime,NO,,,,NULL
dbo,HarvestPrognosis,HarvestPlantID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPrognosis,TransportCarrierID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPrognosis,CV,float,NO,,53,,NULL
dbo,HarvestPrognosis,StarvingDays,int,NO,,10,0,NULL
dbo,HarvestPrognosis,Biomass,float,NO,,53,,NULL
dbo,HarvestPrognosis,Count,float,NO,,53,,NULL
dbo,HarvestPrognosis,HarvestID,nvarchar,NO,50,,,NULL
dbo,HarvestPrognosis,HarvestLoss,float,NO,,53,,NULL
dbo,HarvestPrognosisDefaults,SiteID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPrognosisDefaults,HarvestConditionID,int,YES,,10,0,NULL
dbo,HarvestPrognosisDefaults,HarvestConditionTableID,uniqueidentifier,YES,,,,NULL
dbo,HarvestPrognosisDefaults,TransportCarrierID,uniqueidentifier,YES,,,,NULL
dbo,HarvestPrognosisDefaults,QualityTableID,uniqueidentifier,YES,,,,NULL
dbo,HarvestPrognosisDefaults,CV,float,YES,,53,,NULL
dbo,HarvestPrognosisDefaults,UseSampledCV,bit,NO,,,,NULL
dbo,HarvestPrognosisQualityDistribution,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPrognosisQualityDistribution,Date,datetime,NO,,,,NULL
dbo,HarvestPrognosisQualityDistribution,QualityID,int,NO,,10,0,NULL
dbo,HarvestPrognosisQualityDistribution,BiomassShare,float,NO,,53,,NULL
dbo,HarvestPrognosisSetup,TradingUrl,nvarchar,NO,512,,,NULL
dbo,HarvestPrognosisSetup,WeightClassTableID,int,NO,,10,0,NULL
dbo,HarvestPrognosisSetup,SetupID,int,NO,,10,0,NULL
dbo,HarvestPrognosisSetup,AutoUpdate,bit,NO,,,,NULL
dbo,HarvestPrognosisWeightDistribution,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,HarvestPrognosisWeightDistribution,Date,datetime,NO,,,,NULL
dbo,HarvestPrognosisWeightDistribution,FromWeight,float,NO,,53,,NULL
dbo,HarvestPrognosisWeightDistribution,ToWeight,float,NO,,53,,NULL
dbo,HarvestPrognosisWeightDistribution,Count,float,NO,,53,,NULL
dbo,HarvestPrognosisWeightDistribution,NetBiomass,float,NO,,53,,NULL
dbo,HarvestPrognosisWeightDistribution,Boxes,int,NO,,10,0,NULL
dbo,HarvestReports,HarvestReportsID,uniqueidentifier,NO,,,,NULL
dbo,HarvestReports,StatusTime,datetime,NO,,,,NULL
dbo,HarvestReports,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,HarvestReports,RegisteredDate,datetime,NO,,,,NULL
dbo,HarvestReports,FirstHarvestDate,datetime,NO,,,,NULL
dbo,HarvestReports,LastHarvestDate,datetime,NO,,,,NULL
dbo,HarvestReports,RegisteredBy,uniqueidentifier,NO,,,,NULL
dbo,HarvestReports,NetBiomass,float,YES,,53,,NULL
dbo,HarvestReports,Count,int,YES,,10,0,NULL
dbo,HarvestReports,WeightClassTableID,int,YES,,10,0,NULL
dbo,HarvestReports,OverrideWeightClasses,bit,NO,,,,NULL
dbo,HarvestReports,OverriddenNetBiomass,float,YES,,53,,NULL
dbo,HarvestReports,OverriddenCount,int,YES,,10,0,NULL
dbo,HarvestReports,CVPercent,float,YES,,53,,NULL
dbo,HarvestReports,FatPercent,float,YES,,53,,NULL
dbo,HarvestReports,HealthStatusGeneralComment,nvarchar,YES,-1,,,NULL
dbo,HarvestReports,TransportCarrierID,uniqueidentifier,YES,,,,NULL
dbo,HarvestReportsQualityClasses,HarvestReportsID,uniqueidentifier,NO,,,,NULL
dbo,HarvestReportsQualityClasses,QualityClassID,int,NO,,10,0,NULL
dbo,HarvestReportsQualityClasses,CountPercent,float,NO,,53,,NULL
dbo,HarvestReportsQualityClasses,HarvestLossPercent,float,NO,,53,,NULL
dbo,HarvestReportsQualityClasses,Comment,nvarchar,YES,-1,,,NULL
dbo,HarvestReportsWeightClasses,HarvestReportsID,uniqueidentifier,NO,,,,NULL
dbo,HarvestReportsWeightClasses,IntervalIndex,int,NO,,10,0,NULL
dbo,HarvestReportsWeightClasses,Override,bit,NO,,,,NULL
dbo,HarvestReportsWeightClasses,Count,float,NO,,53,,NULL
dbo,HarvestReportsWeightClasses,Biomass,float,NO,,53,,NULL
dbo,HarvestResult,ActionID,uniqueidentifier,NO,,,,NULL
dbo,HarvestResult,Count,int,NO,,10,0,NULL
dbo,HarvestResult,GrossBiomass,float,NO,,53,,NULL
dbo,HarvestResult,NetBiomass,float,NO,,53,,NULL
dbo,HarvestResult,QualityID,int,NO,,10,0,NULL
dbo,HarvestResult,ConditionID,int,NO,,10,0,NULL
dbo,HarvestResult,FromWeight,float,NO,,53,,NULL
dbo,HarvestResult,ToWeight,float,NO,,53,,NULL
dbo,HarvestResult,IncomeTotal,float,YES,,53,,NULL
dbo,HarvestResult,BatchID,nvarchar,YES,-1,,,NULL
dbo,HarvestResult,PackingDate,datetime,YES,,,,NULL
dbo,HarvestResult,DocumentID,nvarchar,YES,-1,,,NULL
dbo,HarvestResult,Comment,nvarchar,YES,-1,,,NULL
dbo,HistoricalHatching,ActionID,uniqueidentifier,NO,,,,NULL
dbo,HistoricalHatching,HatchingFirstDate,datetime,YES,,,,NULL
dbo,HistoricalHatching,HatchingFirstATU,float,YES,,53,,NULL
dbo,HistoricalHatching,HatchingLastDate,datetime,YES,,,,NULL
dbo,HistoricalHatching,HatchingLastATU,float,YES,,53,,NULL
dbo,HistoricalHatching,MinIncubationTemp,float,YES,,53,,NULL
dbo,HistoricalHatching,MaxIncubationTemp,float,YES,,53,,NULL
dbo,HistoricalHatching,AvgIncubationTemp,float,YES,,53,,NULL
dbo,HistoricalSpawning,ActionID,uniqueidentifier,NO,,,,NULL
dbo,HistoricalSpawning,SpawningFirstDate,datetime,YES,,,,NULL
dbo,HistoricalSpawning,SpawningLastDate,datetime,YES,,,,NULL
dbo,HistoricalSpawning,SpawningSite,uniqueidentifier,YES,,,,NULL
dbo,HistoricalStartFeeding,ActionID,uniqueidentifier,NO,,,,NULL
dbo,HistoricalStartFeeding,MinSacFryTemp,float,YES,,53,,NULL
dbo,HistoricalStartFeeding,MaxSacFryTemp,float,YES,,53,,NULL
dbo,HistoricalStartFeeding,AvgSacFryTemp,float,YES,,53,,NULL
dbo,HistoricalStartFeeding,StartFeedingFirstDate,datetime,YES,,,,NULL
dbo,HistoricalStartFeeding,StartFeedingFirstATU,float,YES,,53,,NULL
dbo,HistoricalStartFeeding,StartFeedingLastDate,datetime,YES,,,,NULL
dbo,HistoricalStartFeeding,StartFeedingLastATU,float,YES,,53,,NULL
dbo,HWFeeding,FeedingID,uniqueidentifier,NO,,,,NULL
dbo,HWFeeding,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWFeeding,PackageID,uniqueidentifier,NO,,,,NULL
dbo,HWFeeding,HWUnitID,nvarchar,NO,50,,,NULL
dbo,HWFeeding,HWSiloID,nvarchar,NO,50,,,NULL
dbo,HWFeeding,StartTime,datetime,NO,,,,NULL
dbo,HWFeeding,EndTime,datetime,NO,,,,NULL
dbo,HWFeeding,FTActionID,uniqueidentifier,NO,,,,NULL
dbo,HWFeeding,FeedAmount,float,NO,,53,,NULL
dbo,HWFeeding,CalcAmount,float,YES,,53,,NULL
dbo,HWFeeding,MealEnumeration,int,YES,,10,0,NULL
dbo,HWFeeding,FeedingType,smallint,YES,,5,0,NULL
dbo,HWFeeding,StopReason,smallint,YES,,5,0,NULL
dbo,HWFeeding,KgTonMinFactor,int,YES,,10,0,NULL
dbo,HWFeeding,PelFishMinFactor,int,YES,,10,0,NULL
dbo,HWFeeding,LowPelletThreshold,smallint,YES,,5,0,NULL
dbo,HWFeeding,HighPelletThreshold,smallint,YES,,5,0,NULL
dbo,HWFTSensorReadingLinks,HWSensorID,nvarchar,NO,50,,,NULL
dbo,HWFTSensorReadingLinks,HWPackageID,uniqueidentifier,NO,,,,NULL
dbo,HWFTSensorReadingLinks,HWReadingTime,datetime,NO,,,,NULL
dbo,HWFTSensorReadingLinks,FTSensorID,uniqueidentifier,NO,,,,NULL
dbo,HWFTSensorReadingLinks,FTReadingTime,datetime,NO,,,,NULL
dbo,HWIntConnection,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWIntConnection,Settings,nvarchar,NO,-1,,,NULL
dbo,HWIntConnection,FirstStartTime,datetime,NO,,,,NULL
dbo,HWIntConnection,NextStartTime,datetime,NO,,,,NULL
dbo,HWIntegrationSetup,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWIntegrationSetup,IntegrationName,nvarchar,NO,50,,,NULL
dbo,HWIntegrationSetup,ExtSiteID,nvarchar,NO,50,,,NULL
dbo,HWIntegrationSetup,HWSystemID,nvarchar,NO,50,,,NULL
dbo,HWIntegrationSetup,InputFolder,nvarchar,NO,-1,,,NULL
dbo,HWIntegrationSetup,OutputFolder,nvarchar,YES,-1,,,NULL
dbo,HWIntegrationSetup,IncludeFeeding,bit,NO,,,,NULL
dbo,HWIntegrationSetup,IncludeSilos,bit,NO,,,,NULL
dbo,HWIntegrationSetup,IncludeSensors,bit,NO,,,,NULL
dbo,HWIntegrationSetup,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,HWIntegrationSetup,GroupID,uniqueidentifier,YES,,,,NULL
dbo,HWIntegrationSetup,IntegrationType,int,NO,,10,0,NULL
dbo,HWIntegrationSetup,ExportFormat,int,NO,,10,0,NULL
dbo,HWIntegrationSetup,Active,bit,NO,,,,NULL
dbo,HWIntegrationSetup,ExpirationPeriod,int,YES,,10,0,NULL
dbo,HWIntegrationSetup,AutoExportAtDayChange,bit,NO,,,,NULL
dbo,HWIntegrationSetup,UseExtSiteIDAsFilter,bit,NO,,,,NULL
dbo,HWIntegrationSetup,UseHWSystemIDAsFilter,bit,NO,,,,NULL
dbo,HWIntSensorMapping,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWIntSensorMapping,HWSensorID,nvarchar,NO,50,,,NULL
dbo,HWIntSensorMapping,SensorID,uniqueidentifier,NO,,,,NULL
dbo,HWIntSensorMapping,ImportMode,int,NO,,10,0,NULL
dbo,HWIntSensorMapping,PeriodLength,int,NO,,10,0,NULL
dbo,HWIntSiloMapping,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWIntSiloMapping,HWSiloID,nvarchar,NO,50,,,NULL
dbo,HWIntSiloMapping,SiloID,uniqueidentifier,NO,,,,NULL
dbo,HWIntUnitMapping,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWIntUnitMapping,HWUnitID,nvarchar,NO,50,,,NULL
dbo,HWIntUnitMapping,ContainerID,uniqueidentifier,NO,,,,NULL
dbo,HWIntUnitMapping,FeedStoreID,uniqueidentifier,YES,,,,NULL
dbo,HWIntUserGroups,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWIntUserGroups,UserGroupID,uniqueidentifier,NO,,,,NULL
dbo,HWIntUsers,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWIntUsers,UserID,uniqueidentifier,NO,,,,NULL
dbo,HWPackageLog,PackageID,uniqueidentifier,NO,,,,NULL
dbo,HWPackageLog,Time,datetime,NO,,,,NULL
dbo,HWPackageLog,MessageID,smallint,NO,,5,0,NULL
dbo,HWPackageLog,MessageParameters,nvarchar,NO,-1,,,NULL
dbo,HWPackages,PackageID,uniqueidentifier,NO,,,,NULL
dbo,HWPackages,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWPackages,OriginType,int,NO,,10,0,NULL
dbo,HWPackages,ContentType,int,NO,,10,0,NULL
dbo,HWPackages,FileTime,datetime,NO,,,,NULL
dbo,HWPackages,FileName,nvarchar,NO,-1,,,NULL
dbo,HWPackages,StartTime,datetime,NO,,,,NULL
dbo,HWPackages,EndTime,datetime,NO,,,,NULL
dbo,HWPackages,HWCompany,nvarchar,NO,-1,,,NULL
dbo,HWPackages,HWSite,nvarchar,NO,-1,,,NULL
dbo,HWPackages,HWSystemID,nvarchar,NO,-1,,,NULL
dbo,HWPackages,Data,image,YES,2147483647,,,NULL
dbo,HWPackages,ImportStatus,int,NO,,10,0,NULL
dbo,HWSensorReading,IntegrationID,uniqueidentifier,NO,,,,NULL
dbo,HWSensorReading,HWSensorID,nvarchar,NO,50,,,NULL
dbo,HWSensorReading,PackageID,uniqueidentifier,NO,,,,NULL
dbo,HWSensorReading,HWReadingTime,datetime,NO,,,,NULL
dbo,HWSensorReading,Reading,float,NO,,53,,NULL
dbo,ImportSensor,SensorImportSetupID,uniqueidentifier,NO,,,,NULL
dbo,ImportSensor,ImportSensorID,nvarchar,NO,256,,,NULL
dbo,ImportSensor,FTSensorID,uniqueidentifier,NO,,,,NULL
dbo,ImportSensor,ImportMethod,int,NO,,10,0,NULL
dbo,ImportSensor,ImportParameter,float,YES,,53,,NULL
dbo,Individuals,IndividualID,uniqueidentifier,NO,,,,NULL
dbo,Individuals,TerminationActionID,uniqueidentifier,YES,,,,NULL
dbo,IndividualsProperties,IndividualID,uniqueidentifier,NO,,,,NULL
dbo,IndividualsProperties,ParameterID,int,NO,,10,0,NULL
dbo,IndividualsProperties,StringValue,nvarchar,YES,256,,,NULL
dbo,IndividualsProperties,NumericValue,float,YES,,53,,NULL
dbo,IndividualsProperties,DateValue,datetime,YES,,,,NULL
dbo,IndividualsProperties,BooleanValue,bit,YES,,,,NULL
dbo,IndividualsSampleActions,IndividualID,uniqueidentifier,NO,,,,NULL
dbo,IndividualsSampleActions,SampleActionID,uniqueidentifier,NO,,,,NULL
dbo,InputPriceAssumptionsTable,TableID,uniqueidentifier,NO,,,,NULL
dbo,InputPriceAssumptionsTable,Name,nvarchar,NO,50,,,NULL
dbo,InputPriceAssumptionsTableEntries,TableID,uniqueidentifier,NO,,,,NULL
dbo,InputPriceAssumptionsTableEntries,FromWeight,float,NO,,53,,NULL
dbo,InputPriceAssumptionsTableEntries,FromDate,datetime,NO,,,,NULL
dbo,InputPriceAssumptionsTableEntries,Price,float,NO,,53,,NULL
dbo,InputPriceAssumptionsWeightClasses,TableID,uniqueidentifier,NO,,,,NULL
dbo,InputPriceAssumptionsWeightClasses,FromWeight,float,NO,,53,,NULL
dbo,InputPriceAssumptionsWeightClasses,IntervalName,nvarchar,NO,50,,,NULL
dbo,InputProjects,InputProjectID,uniqueidentifier,NO,,,,NULL
dbo,InputProjects,SiteID,uniqueidentifier,NO,,,,NULL
dbo,InputProjects,Species,int,NO,,10,0,NULL
dbo,InputProjects,YearClass,int,NO,,10,0,NULL
dbo,InputProjects,ProjectNumberOld,char,YES,2,,,NULL
dbo,InputProjects,ProjectName,nvarchar,NO,50,,,NULL
dbo,InputProjects,Active,bit,NO,,,,NULL
dbo,InputProjects,ProjectNumber,int,NO,,10,0,NULL
dbo,InsuranceProfile,InsuranceProfileID,uniqueidentifier,NO,,,,NULL
dbo,InsuranceProfile,InsuranceProfileName,nvarchar,NO,-1,,,NULL
dbo,InsuranceProfile,PolicyNumber,nvarchar,NO,-1,,,NULL
dbo,InsuranceProfile,SpeciesID,int,NO,,10,0,NULL
dbo,InsuranceProfile,PriceTableID,uniqueidentifier,NO,,,,NULL
dbo,InsuranceProfile,DiseasePremium,float,NO,,53,,NULL
dbo,InsuranceProfile,AccidentPremium,float,NO,,53,,NULL
dbo,InsuranceProfile,MaxAvgWeightPremiumDisease,float,YES,,53,,NULL
dbo,InsuranceProfile,InsuranceCompany,uniqueidentifier,NO,,,,NULL
dbo,InsuranceProfile,BasePremium,float,NO,,53,,NULL
dbo,InsuranceProfilesAssigned,InsuranceProfileID,uniqueidentifier,NO,,,,NULL
dbo,InsuranceProfilesAssigned,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,InsuranceProfilesAssigned,StartDate,datetime,NO,,,,NULL
dbo,InsuranceProfilesAssigned,EndDate,datetime,YES,,,,NULL
dbo,InternalDelivery,SalesOperationID,uniqueidentifier,NO,,,,NULL
dbo,InternalDelivery,InputSiteID,uniqueidentifier,NO,,,,NULL
dbo,InternalDelivery,InputOperationID,uniqueidentifier,YES,,,,NULL
dbo,InternalDelivery,PlannedActivityID,uniqueidentifier,YES,,,,NULL
dbo,KPI,ID,uniqueidentifier,NO,,,,NULL
dbo,KPI,MinLevel,float,NO,,53,,NULL
dbo,KPI,MaxLevel,float,NO,,53,,NULL
dbo,KPI,Weight,float,NO,,53,,NULL
dbo,KPI,FieldSelectorID,nvarchar,NO,-1,,,NULL
dbo,KPI,Period,int,NO,,10,0,NULL
dbo,KPI,ProfileID,uniqueidentifier,NO,,,,NULL
dbo,KPI,Caption,nvarchar,NO,-1,,,NULL
dbo,KPI,TextID,int,NO,,10,0,NULL
dbo,KPIActions,ID,uniqueidentifier,NO,,,,NULL
dbo,KPIActions,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,KPIActions,Number,int,NO,,10,0,NULL
dbo,KPIActions,Description,text,NO,2147483647,,,NULL
dbo,KPIActions,ResponsiblePerson,uniqueidentifier,YES,,,,NULL
dbo,KPIActions,Deadline,datetime,YES,,,,NULL
dbo,KPIActions,Status,text,YES,2147483647,,,NULL
dbo,KPIActions,ResultComment,text,YES,2147483647,,,NULL
dbo,KPIActions,ManagerComment,text,YES,2147483647,,,NULL
dbo,KPIComments,ID,uniqueidentifier,NO,,,,NULL
dbo,KPIComments,ReportID,uniqueidentifier,NO,,,,NULL
dbo,KPIComments,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,KPIComments,FieldType,int,NO,,10,0,NULL
dbo,KPIComments,SiteID,uniqueidentifier,YES,,,,NULL
dbo,KPIComments,Comment,text,YES,2147483647,,,NULL
dbo,KPIProfile,ID,uniqueidentifier,NO,,,,NULL
dbo,KPIProfile,Name,nvarchar,NO,-1,,,NULL
dbo,KPIProfileAssignment,ID,uniqueidentifier,NO,,,,NULL
dbo,KPIProfileAssignment,ProfileID,uniqueidentifier,NO,,,,NULL
dbo,KPIProfileAssignment,CostCenterID,uniqueidentifier,YES,,,,NULL
dbo,KPIProfileAssignment,CostCenterGroupID,int,YES,,10,0,NULL
dbo,KPIProfileAssignment,FinancialSetupID,uniqueidentifier,YES,,,,NULL
dbo,KPIProfileAssignment,FromPeriodID,uniqueidentifier,NO,,,,NULL
dbo,KPISetting,ID,uniqueidentifier,NO,,,,NULL
dbo,KPISetting,Name,nvarchar,NO,-1,,,NULL
dbo,KPISetting,ProductionCostRedLimit,float,NO,,53,,NULL
dbo,KPISetting,ProductionCostYellowLimit,float,NO,,53,,NULL
dbo,KPISetting,GrowthRedLimit,float,NO,,53,,NULL
dbo,KPISetting,GrowthYellowLimit,float,NO,,53,,NULL
dbo,KPISetting,MortalityRedLimit,float,NO,,53,,NULL
dbo,KPISetting,MortalityYellowLimit,float,NO,,53,,NULL
dbo,KPISetting,HarvestRedLimit,float,NO,,53,,NULL
dbo,KPISetting,HarvestYellowLimit,float,NO,,53,,NULL
dbo,KPISetting,ValidFrom,uniqueidentifier,NO,,,,NULL
dbo,KPISetting,LiceRedLimit,float,NO,,53,,NULL
dbo,KPISetting,LiceYellowLimit,float,NO,,53,,NULL
dbo,KPISetting,HarvestLoss,float,NO,,53,,NULL
dbo,KPISetting,EFCRRedLimit,float,NO,,53,,NULL
dbo,KPISetting,EFCRYellowLimit,float,NO,,53,,NULL
dbo,KPISetting,BFCRRedLimit,float,NO,,53,,NULL
dbo,KPISetting,BFCRYellowLimit,float,NO,,53,,NULL
dbo,KPISetting,NetProductionGoalRedLimit,float,NO,,53,,NULL
dbo,KPISetting,NetProductionGoalYellowLimit,float,NO,,53,,NULL
dbo,KPISmoltActions,OrgUnitID,uniqueidentifier,NO,,,,NULL
dbo,KPISmoltActions,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,KPISmoltActions,Number,int,NO,,10,0,NULL
dbo,KPISmoltActions,Description,text,NO,2147483647,,,NULL
dbo,KPISmoltActions,ResponsiblePerson,uniqueidentifier,YES,,,,NULL
dbo,KPISmoltActions,Deadline,datetime,YES,,,,NULL
dbo,KPISmoltActions,Status,text,YES,2147483647,,,NULL
dbo,KPISmoltGridData,SiteID,uniqueidentifier,NO,,,,NULL
dbo,KPISmoltGridData,PeriodID,uniqueidentifier,NO,,,,NULL
dbo,KPISmoltGridData,CCGroupID,int,NO,,10,0,NULL
dbo,KPISmoltGridData,InputYear,int,NO,,10,0,NULL
dbo,KPISmoltGridData,InputSeason,char,NO,1,,,NULL
dbo,KPISmoltGridData,FieldType,int,NO,,10,0,NULL
dbo,KPISmoltGridData,Value,float,YES,,53,,NULL
